Time(s),Input,Output_Displacement
92.999999999999,0.709,5.096
93.099999999999,0.835,5.233
93.199999999999,0.927,5.362
93.299999999999,0.983,5.476
93.399999999999,1.000,5.571
93.499999999999,0.977,5.643
93.599999999999,0.914,5.689
93.699999999999,0.816,5.708
93.7999999999989,0.685,5.699
93.8999999999989,0.526,5.662
93.9999999999989,0.347,5.599
94.0999999999989,0.153,5.511
94.1999999999989,-0.046,5.404
94.2999999999989,-0.244,5.280
94.3999999999989,-0.431,5.145
94.4999999999989,-0.602,5.004
94.5999999999989,-0.749,4.863
94.6999999999989,-0.865,4.728
94.7999999999989,-0.948,4.603
94.8999999999989,-0.992,4.494
94.9999999999989,-0.997,4.406
95.0999999999989,-0.962,4.341
95.1999999999989,-0.889,4.302
95.2999999999989,-0.781,4.291
95.3999999999989,-0.641,4.309
95.4999999999988,-0.476,4.354
95.5999999999988,-0.291,4.424
95.6999999999988,-0.095,4.518
95.7999999999988,0.104,4.631
95.8999999999988,0.300,4.759
95.9999999999988,0.483,4.896
96.0999999999988,0.648,5.037
96.1999999999988,0.786,5.177
96.2999999999988,0.893,5.310
96.3999999999988,0.965,5.430
96.4999999999988,0.998,5.534
96.5999999999988,0.991,5.616
96.6999999999988,0.945,5.673
96.7999999999988,0.861,5.704
96.8999999999988,0.743,5.707
96.9999999999988,0.595,5.681
97.0999999999988,0.423,5.628
97.1999999999988,0.235,5.551
97.2999999999987,0.037,5.451
97.3999999999987,-0.162,5.333
97.4999999999987,-0.355,5.202
97.5999999999987,-0.534,5.063
97.6999999999987,-0.691,4.922
97.7999999999987,-0.821,4.783
97.8999999999987,-0.918,4.653
97.9999999999987,-0.978,4.537
98.0999999999987,-1.000,4.440
98.1999999999987,-0.982,4.365
98.2999999999987,-0.924,4.315
98.3999999999987,-0.830,4.292
98.4999999999987,-0.702,4.298
98.5999999999987,-0.547,4.332
98.6999999999987,-0.370,4.392
98.7999999999987,-0.178,4.476
98.8999999999987,0.021,4.582
98.9999999999986,0.219,4.704
99.0999999999986,0.409,4.838
99.1999999999986,0.582,4.978
99.2999999999986,0.732,5.119
99.3999999999986,0.853,5.256
99.4999999999986,0.940,5.382
99.5999999999986,0.989,5.493
99.6999999999986,0.999,5.584
99.7999999999986,0.969,5.653
99.8999999999986,0.900,5.695
99.9999999999986,0.796,5.709
100.099999999999,0.660,5.695
100.199999999999,0.497,5.653
100.299999999999,0.315,5.586
100.399999999999,0.120,5.495
100.499999999999,-0.080,5.384
100.599999999999,-0.276,5.258
100.699999999999,-0.461,5.122
100.799999999999,-0.629,4.980
100.899999999999,-0.771,4.840
100.999999999999,-0.882,4.706
101.099999999999,-0.958,4.584
101.199999999999,-0.996,4.478
101.299999999999,-0.994,4.393
101.399999999999,-0.953,4.332
101.499999999999,-0.873,4.298
101.599999999999,-0.759,4.292
101.699999999998,-0.615,4.314
101.799999999998,-0.446,4.364
101.899999999998,-0.259,4.439
101.999999999998,-0.062,4.536
102.099999999998,0.138,4.651
102.199999999998,0.332,4.781
102.299999999998,0.512,4.919
102.399999999998,0.673,5.061
102.499999999998,0.806,5.200
102.599999999998,0.908,5.331
102.699999999998,0.973,5.449
102.799999999998,0.999,5.549
102.899999999998,0.986,5.627
102.999999999998,0.933,5.680
103.099999999998,0.843,5.706
103.199999999998,0.720,5.704
103.299999999998,0.568,5.674
103.399999999998,0.393,5.617
103.499999999998,0.202,5.535
103.599999999998,0.004,5.432
103.699999999998,-0.195,5.312
103.799999999998,-0.386,5.179
103.899999999998,-0.562,5.039
103.999999999998,-0.715,4.898
104.099999999998,-0.840,4.761
104.199999999998,-0.931,4.633
104.299999999998,-0.985,4.520
104.399999999998,-1.000,4.426
104.499999999998,-0.975,4.355
104.599999999998,-0.911,4.309
104.699999999998,-0.811,4.291
104.799999999998,-0.678,4.302
104.899999999998,-0.519,4.340
104.999999999998,-0.338,4.405
105.099999999998,-0.145,4.493
105.199999999998,0.055,4.601
105.299999999998,0.252,4.726
105.399999999998,0.439,4.861
105.499999999998,0.609,5.002
105.599999999998,0.754,5.143
105.699999999998,0.870,5.278
105.799999999998,0.951,5.402
105.899999999998,0.993,5.510
105.999999999998,0.996,5.598
106.099999999998,0.960,5.661
106.199999999998,0.885,5.699
106.299999999998,0.775,5.709
106.399999999998,0.634,5.690
106.499999999998,0.468,5.644
106.599999999998,0.283,5.572
106.699999999998,0.087,5.477
106.799999999998,-0.113,5.364
106.899999999998,-0.308,5.236
106.999999999998,-0.491,5.098
107.099999999998,-0.654,4.957
107.199999999998,-0.792,4.817
107.299999999998,-0.897,4.684
107.399999999998,-0.967,4.565
107.499999999998,-0.998,4.462
107.599999999998,-0.990,4.381
107.699999999998,-0.942,4.325
107.799999999998,-0.856,4.295
107.899999999998,-0.737,4.294
107.999999999998,-0.588,4.321
108.099999999998,-0.415,4.375
108.199999999998,-0.226,4.453
108.299999999998,-0.028,4.554
108.399999999998,0.171,4.672
108.499999999998,0.363,4.804
108.599999999998,0.541,4.943
108.699999999998,0.697,5.085
108.799999999998,0.826,5.223
108.899999999998,0.921,5.352
108.999999999998,0.980,5.467
109.099999999998,1.000,5.564
109.199999999998,0.980,5.638
109.299999999998,0.921,5.687
109.399999999998,0.825,5.708
109.499999999998,0.696,5.701
109.599999999998,0.540,5.666
109.699999999998,0.362,5.605
109.799999999998,0.169,5.519
109.899999999998,-0.030,5.413
109.999999999998,-0.228,5.290
110.099999999998,-0.417,5.156
110.199999999998,-0.589,5.016
110.299999999998,-0.738,4.874
110.399999999998,-0.857,4.738
110.499999999998,-0.943,4.613
110.599999999998,-0.990,4.502
110.699999999998,-0.998,4.412
110.799999999998,-0.967,4.345
110.899999999998,-0.896,4.304
110.999999999998,-0.790,4.291
111.099999999998,-0.653,4.306
111.199999999998,-0.489,4.349
111.299999999998,-0.306,4.418
111.399999999998,-0.111,4.510
111.499999999998,0.088,4.621
111.599999999998,0.285,4.748
111.699999999998,0.469,4.885
111.799999999998,0.635,5.026
111.899999999998,0.776,5.166
111.999999999998,0.886,5.300
112.099999999998,0.960,5.421
112.199999999998,0.997,5.526
112.299999999998,0.993,5.610
112.399999999998,0.950,5.670
112.499999999998,0.869,5.703
112.599999999998,0.753,5.707
112.699999999998,0.608,5.684
112.799999999998,0.438,5.633
112.899999999998,0.250,5.558
112.999999999998,0.053,5.459
113.099999999998,-0.146,5.343
113.199999999998,-0.340,5.213
113.299999999998,-0.520,5.074
113.399999999998,-0.679,4.933
113.499999999998,-0.812,4.794
113.599999999998,-0.912,4.663
113.699999999998,-0.975,4.546
113.799999999998,-1.000,4.447
113.899999999998,-0.985,4.370
113.999999999998,-0.930,4.318
114.099999999998,-0.839,4.293
114.199999999998,-0.714,4.297
114.299999999998,-0.560,4.328
114.399999999998,-0.385,4.386
114.499999999998,-0.193,4.469
114.599999999998,0.005,4.573
114.699999999998,0.204,4.694
114.799999999998,0.394,4.827
114.899999999998,0.569,4.967
114.999999999998,0.721,5.108
115.099999999998,0.844,5.245
115.199999999998,0.934,5.373
115.299999999998,0.986,5.485
115.399999999998,0.999,5.578
115.499999999998,0.973,5.648
115.599999999998,0.907,5.692
115.699999999998,0.805,5.709
115.799999999998,0.672,5.697
115.899999999998,0.511,5.658
115.999999999998,0.330,5.592
116.099999999998,0.136,5.503
116.199999999998,-0.064,5.393
116.299999999998,-0.261,5.268
116.399999999998,-0.447,5.133
116.499999999998,-0.616,4.992
116.599999999998,-0.760,4.851
116.699999999998,-0.874,4.716
116.799999999998,-0.953,4.593
116.899999999998,-0.994,4.486
116.999999999998,-0.996,4.399
117.099999999998,-0.957,4.336
117.199999999998,-0.881,4.300
117.299999999998,-0.769,4.292
117.399999999998,-0.627,4.312
117.499999999998,-0.460,4.359
117.599999999998,-0.274,4.432
117.699999999998,-0.078,4.527
117.799999999998,0.122,4.642
117.899999999998,0.317,4.770
117.999999999998,0.499,4.908
118.099999999998,0.661,5.050
118.199999999998,0.797,5.189
118.299999999998,0.901,5.321
118.399999999998,0.969,5.440
118.499999999998,0.999,5.542
118.599999999998,0.989,5.622
118.699999999998,0.939,5.677
118.799999999998,0.852,5.705
118.899999999998,0.731,5.705
118.999999999998,0.581,5.677
119.099999999998,0.407,5.622
119.199999999998,0.218,5.543
119.299999999997,0.019,5.441
119.399999999997,-0.180,5.322
119.499999999997,-0.371,5.190
119.599999999997,-0.548,5.051
119.699999999997,-0.704,4.909
119.799999999997,-0.831,4.771
119.899999999997,-0.925,4.643
119.999999999997,-0.982,4.528
120.099999999997,-1.000,4.432
120.199999999997,-0.978,4.359
120.299999999997,-0.917,4.312
120.399999999997,-0.820,4.292
120.499999999997,-0.690,4.300
120.599999999997,-0.532,4.336
120.699999999997,-0.353,4.399
120.799999999997,-0.160,4.485
120.899999999997,0.039,4.592
120.999999999997,0.237,4.715
121.099999999997,0.425,4.850
121.199999999997,0.596,4.991
121.299999999997,0.744,5.132
121.399999999997,0.862,5.267
121.499999999997,0.945,5.393
121.599999999997,0.991,5.502
121.699999999997,0.998,5.591
121.799999999997,0.964,5.657
121.899999999997,0.892,5.697
121.999999999997,0.785,5.709
122.099999999997,0.646,5.692
122.199999999997,0.482,5.648
122.299999999997,0.298,5.579
122.399999999997,0.102,5.486
122.499999999997,-0.097,5.373
122.599999999997,-0.293,5.246
122.699999999997,-0.477,5.109
122.799999999997,-0.642,4.968
122.899999999997,-0.782,4.828
122.999999999997,-0.890,4.695
123.099999999997,-0.963,4.574
123.199999999997,-0.997,4.470
123.299999999997,-0.992,4.387
123.399999999997,-0.947,4.328
123.499999999997,-0.865,4.297
123.599999999997,-0.747,4.293
123.699999999997,-0.601,4.318
123.799999999997,-0.430,4.369
123.899999999997,-0.242,4.446
123.999999999997,-0.044,4.545
124.099999999997,0.155,4.662
124.199999999997,0.348,4.793
124.299999999997,0.528,4.932
124.399999999997,0.686,5.073
124.499999999997,0.817,5.212
124.599999999997,0.915,5.342
124.699999999997,0.977,5.459
124.799999999997,1.000,5.557
124.899999999997,0.983,5.633
124.999999999997,0.927,5.684
125.099999999997,0.834,5.707
125.199999999997,0.707,5.703
125.299999999997,0.553,5.670
125.399999999997,0.376,5.611
125.499999999997,0.185,5.527
125.599999999997,-0.014,5.422
125.699999999997,-0.213,5.301
125.799999999997,-0.402,5.167
125.899999999997,-0.576,5.027
125.999999999997,-0.727,4.886
126.099999999997,-0.849,4.749
126.199999999997,-0.937,4.622
126.299999999997,-0.988,4.511
126.399999999997,-0.999,4.418
126.499999999997,-0.971,4.349
126.599999999997,-0.903,4.306
126.699999999997,-0.800,4.291
126.799999999997,-0.665,4.304
126.899999999997,-0.503,4.345
126.999999999997,-0.322,4.411
127.099999999997,-0.127,4.502
127.199999999997,0.073,4.612
127.299999999997,0.269,4.737
127.399999999997,0.455,4.873
127.499999999997,0.623,5.015
127.599999999997,0.766,5.155
127.699999999997,0.878,5.289
127.799999999997,0.956,5.412
127.899999999997,0.995,5.519
127.999999999997,0.995,5.604
128.099999999997,0.955,5.666
128.199999999997,0.877,5.701
128.299999999997,0.764,5.708
128.399999999997,0.620,5.687
128.499999999997,0.452,5.638
128.599999999997,0.266,5.564
128.699999999997,0.069,5.468
128.799999999997,-0.131,5.353
128.899999999997,-0.325,5.224
128.999999999997,-0.506,5.086
129.099999999997,-0.668,4.944
129.199999999997,-0.802,4.805
129.299999999997,-0.905,4.673
129.399999999997,-0.971,4.555
129.499999999997,-0.999,4.454
129.599999999997,-0.987,4.375
129.699999999997,-0.936,4.321
129.799999999997,-0.847,4.294
129.899999999997,-0.725,4.295
129.999999999997,-0.573,4.324
130.099999999997,-0.399,4.381
130.199999999997,-0.209,4.462
130.299999999997,-0.011,4.564
130.399999999997,0.188,4.684
130.499999999997,0.380,4.816
130.599999999997,0.556,4.956
130.699999999997,0.710,5.097
130.799999999997,0.836,5.235
130.899999999997,0.928,5.363
130.999999999997,0.984,5.477
131.099999999997,1.000,5.571
131.199999999997,0.976,5.643
131.299999999997,0.914,5.690
131.399999999997,0.815,5.709
131.499999999997,0.683,5.699
131.599999999997,0.525,5.662
131.699999999997,0.345,5.598
131.799999999997,0.152,5.511
131.899999999997,-0.048,5.403
131.999999999997,-0.245,5.279
132.099999999997,-0.433,5.144
132.199999999997,-0.603,5.003
132.299999999997,-0.750,4.862
132.399999999997,-0.866,4.727
132.499999999997,-0.948,4.602
132.599999999997,-0.992,4.494
132.699999999997,-0.997,4.405
132.799999999997,-0.962,4.340
132.899999999997,-0.888,4.302
132.999999999997,-0.779,4.291
133.099999999997,-0.639,4.309
133.199999999997,-0.474,4.354
133.299999999997,-0.290,4.425
133.399999999997,-0.094,4.519
133.499999999997,0.106,4.632
133.599999999997,0.301,4.760
133.699999999997,0.485,4.897
133.799999999997,0.649,5.038
133.899999999997,0.787,5.178
133.999999999997,0.894,5.311
134.099999999997,0.965,5.431
134.199999999997,0.998,5.535
134.299999999997,0.991,5.616
134.399999999997,0.944,5.674
134.499999999997,0.860,5.704
134.599999999997,0.742,5.706
134.699999999997,0.593,5.681
134.799999999997,0.422,5.628
134.899999999997,0.233,5.550
134.999999999997,0.035,5.450
135.099999999997,-0.164,5.332
135.199999999997,-0.357,5.201
135.299999999997,-0.535,5.062
135.399999999997,-0.692,4.920
135.499999999997,-0.822,4.782
135.599999999997,-0.919,4.652
135.699999999997,-0.979,4.537
135.799999999997,-1.000,4.439
135.899999999997,-0.981,4.364
135.999999999997,-0.923,4.315
136.099999999997,-0.829,4.292
136.199999999997,-0.701,4.298
136.299999999997,-0.545,4.332
136.399999999997,-0.368,4.393
136.499999999997,-0.176,4.477
136.599999999997,0.023,4.583
136.699999999997,0.221,4.705
136.799999999997,0.411,4.839
136.899999999997,0.583,4.979
136.999999999997,0.733,5.121
137.099999999996,0.854,5.257
137.199999999996,0.940,5.383
137.299999999996,0.989,5.494
137.399999999996,0.999,5.585
137.499999999996,0.968,5.653
137.599999999996,0.899,5.695
137.699999999996,0.795,5.709
137.799999999996,0.658,5.695
137.899999999996,0.496,5.653
137.999999999996,0.313,5.585
138.099999999996,0.118,5.494
138.199999999996,-0.081,5.383
138.299999999996,-0.278,5.257
138.399999999996,-0.463,5.120
138.499999999996,-0.630,4.979
138.599999999996,-0.772,4.839
138.699999999996,-0.883,4.705
138.799999999996,-0.958,4.583
138.899999999996,-0.996,4.477
138.999999999996,-0.994,4.392
139.099999999996,-0.952,4.332
139.199999999996,-0.872,4.298
139.299999999996,-0.758,4.292
139.399999999996,-0.613,4.315
139.499999999996,-0.444,4.364
139.599999999996,-0.257,4.439
139.699999999996,-0.060,4.537
139.799999999996,0.139,4.653
139.899999999996,0.333,4.782
139.999999999996,0.514,4.921
140.099999999996,0.674,5.062
140.199999999996,0.807,5.201
140.299999999996,0.909,5.332
140.399999999996,0.973,5.450
140.499999999996,1.000,5.550
140.599999999996,0.986,5.628
140.699999999996,0.933,5.681
140.799999999996,0.842,5.706
140.899999999996,0.719,5.704
140.999999999996,0.566,5.674
141.099999999996,0.391,5.616
141.199999999996,0.200,5.534
141.299999999996,0.002,5.431
141.399999999996,-0.197,5.311
141.499999999996,-0.388,5.178
141.599999999996,-0.563,5.038
141.699999999996,-0.716,4.897
141.799999999996,-0.841,4.759
141.899999999996,-0.931,4.632
141.999999999996,-0.985,4.519
142.099999999996,-1.000,4.425
142.199999999996,-0.974,4.354
142.299999999996,-0.910,4.309
142.399999999996,-0.810,4.291
142.499999999996,-0.677,4.302
142.599999999996,-0.517,4.340
142.699999999996,-0.337,4.405
142.799999999996,-0.143,4.494
142.899999999996,0.057,4.602
142.999999999996,0.254,4.727
143.099999999996,0.441,4.862
143.199999999996,0.610,5.003
143.299999999996,0.756,5.144
143.399999999996,0.871,5.279
143.499999999996,0.951,5.403
143.599999999996,0.993,5.511
143.699999999996,0.996,5.598
143.799999999996,0.959,5.662
143.899999999996,0.884,5.699
143.999999999996,0.774,5.709
144.099999999996,0.633,5.690
144.199999999996,0.466,5.643
144.299999999996,0.281,5.571
144.399999999996,0.085,5.476
144.499999999996,-0.115,5.363
144.599999999996,-0.310,5.234
144.699999999996,-0.493,5.097
144.799999999996,-0.656,4.955
144.899999999996,-0.793,4.816
144.999999999996,-0.898,4.683
145.099999999996,-0.967,4.564
145.199999999996,-0.998,4.461
145.299999999996,-0.990,4.381
145.399999999996,-0.941,4.324
145.499999999996,-0.856,4.295
145.599999999996,-0.736,4.294
145.699999999996,-0.586,4.321
145.799999999996,-0.414,4.375
145.899999999996,-0.225,4.454
145.999999999996,-0.027,4.555
146.099999999996,0.173,4.674
146.199999999996,0.365,4.805
146.299999999996,0.543,4.944
146.399999999996,0.699,5.086
146.499999999996,0.827,5.224
146.599999999996,0.922,5.353
146.699999999996,0.981,5.468
146.799999999996,1.000,5.565
146.899999999996,0.980,5.639
146.999999999996,0.920,5.687
147.099999999996,0.824,5.708
147.199999999996,0.695,5.701
147.299999999996,0.538,5.666
147.399999999996,0.360,5.604
147.499999999996,0.167,5.518
147.599999999996,-0.032,5.412
147.699999999996,-0.230,5.289
147.799999999996,-0.419,5.155
147.899999999996,-0.591,5.014
147.999999999996,-0.739,4.873
148.099999999996,-0.858,4.737
148.199999999996,-0.943,4.612
148.299999999996,-0.990,4.502
148.399999999996,-0.998,4.411
148.499999999996,-0.966,4.345
148.599999999996,-0.896,4.304
148.699999999996,-0.789,4.291
148.799999999996,-0.652,4.307
148.899999999996,-0.488,4.350
148.999999999996,-0.305,4.419
149.099999999996,-0.109,4.511
149.199999999996,0.090,4.622
149.299999999996,0.286,4.749
149.399999999996,0.471,4.886
149.499999999996,0.637,5.027
149.599999999996,0.777,5.167
149.699999999996,0.887,5.301
149.799999999996,0.961,5.422
149.899999999996,0.997,5.527
149.999999999996,0.993,5.611
150.099999999996,0.949,5.670
150.199999999996,0.868,5.703
150.299999999996,0.752,5.707
150.399999999996,0.606,5.684
150.499999999996,0.436,5.633
150.599999999996,0.249,5.557
150.699999999996,0.051,5.459
150.799999999996,-0.148,5.342
150.899999999996,-0.342,5.212
150.999999999996,-0.522,5.073
151.099999999996,-0.681,4.932
151.199999999996,-0.813,4.793
151.299999999996,-0.912,4.662
151.399999999996,-0.975,4.545
151.499999999996,-1.000,4.446
151.599999999996,-0.984,4.369
151.699999999996,-0.929,4.318
151.799999999996,-0.838,4.293
151.899999999996,-0.712,4.297
151.999999999996,-0.559,4.328
152.099999999996,-0.383,4.387
152.199999999996,-0.192,4.470
152.299999999996,0.007,4.574
152.399999999996,0.206,4.695
152.499999999996,0.396,4.828
152.599999999996,0.570,4.968
152.699999999996,0.722,5.109
152.799999999996,0.845,5.246
152.899999999996,0.935,5.374
152.999999999996,0.987,5.486
153.099999999996,0.999,5.579
153.199999999996,0.972,5.649
153.299999999996,0.906,5.692
153.399999999996,0.804,5.709
153.499999999996,0.670,5.697
153.599999999996,0.509,5.657
153.699999999996,0.328,5.591
153.799999999996,0.134,5.502
153.899999999996,-0.065,5.392
153.999999999996,-0.262,5.267
154.099999999996,-0.449,5.131
154.199999999996,-0.617,4.990
154.299999999996,-0.761,4.850
154.399999999996,-0.875,4.715
154.499999999996,-0.954,4.592
154.599999999996,-0.994,4.485
154.699999999995,-0.996,4.398
154.799999999995,-0.957,4.336
154.899999999995,-0.880,4.300
154.999999999995,-0.768,4.292
155.099999999995,-0.626,4.312
155.199999999995,-0.458,4.359
155.299999999995,-0.273,4.433
155.399999999995,-0.076,4.528
155.499999999995,0.124,4.643
155.599999999995,0.318,4.772
155.699999999995,0.500,4.909
155.799999999995,0.662,5.051
155.899999999995,0.798,5.190
155.999999999995,0.902,5.322
156.099999999995,0.970,5.441
156.199999999995,0.999,5.543
156.299999999995,0.988,5.622
156.399999999995,0.938,5.677
156.499999999995,0.851,5.705
156.599999999995,0.730,5.705
156.699999999995,0.579,5.677
156.799999999995,0.406,5.622
156.899999999995,0.216,5.542
156.999999999995,0.018,5.440
157.099999999995,-0.181,5.321
157.199999999995,-0.373,5.189
157.299999999995,-0.550,5.049
157.399999999995,-0.705,4.908
157.499999999995,-0.832,4.770
157.599999999995,-0.925,4.641
157.699999999995,-0.982,4.527
157.799999999995,-1.000,4.432
157.899999999995,-0.978,4.359
157.999999999995,-0.917,4.311
158.099999999995,-0.819,4.292
158.199999999995,-0.688,4.300
158.299999999995,-0.531,4.336
158.399999999995,-0.352,4.399
158.499999999995,-0.159,4.486
158.599999999995,0.041,4.593
158.699999999995,0.238,4.717
158.799999999995,0.427,4.851
158.899999999995,0.598,4.992
158.999999999995,0.745,5.133
159.099999999995,0.863,5.269
159.199999999995,0.946,5.394
159.299999999995,0.992,5.503
159.399999999995,0.998,5.592
159.499999999995,0.964,5.658
159.599999999995,0.892,5.697
159.699999999995,0.784,5.709
159.799999999995,0.645,5.692
159.899999999995,0.480,5.648
159.999999999995,0.296,5.578
160.099999999995,0.101,5.485
160.199999999995,-0.099,5.372
160.299999999995,-0.295,5.245
160.399999999995,-0.479,5.108
160.499999999995,-0.644,4.967
160.599999999995,-0.783,4.827
160.699999999995,-0.891,4.693
160.799999999995,-0.963,4.573
160.899999999995,-0.997,4.469
160.999999999995,-0.992,4.386
161.099999999995,-0.947,4.328
161.199999999995,-0.864,4.297
161.299999999995,-0.746,4.293
161.399999999995,-0.599,4.318
161.499999999995,-0.428,4.370
161.599999999995,-0.240,4.447
161.699999999995,-0.042,4.546
161.799999999995,0.157,4.664
161.899999999995,0.350,4.794
161.999999999995,0.529,4.933
162.099999999995,0.687,5.075
162.199999999995,0.818,5.213
162.299999999995,0.916,5.343
162.399999999995,0.977,5.460
162.499999999995,1.000,5.558
162.599999999995,0.983,5.634
162.699999999995,0.926,5.684
162.799999999995,0.833,5.707
162.899999999995,0.706,5.702
162.999999999995,0.551,5.670
163.099999999995,0.375,5.610
163.199999999995,0.183,5.526
163.299999999995,-0.016,5.421
163.399999999995,-0.214,5.299
163.499999999995,-0.404,5.166
163.599999999995,-0.578,5.026
163.699999999995,-0.728,4.884
163.799999999995,-0.850,4.748
163.899999999995,-0.938,4.621
163.999999999995,-0.988,4.510
164.099999999995,-0.999,4.418
164.199999999995,-0.970,4.349
164.299999999995,-0.903,4.306
164.399999999995,-0.799,4.291
164.499999999995,-0.664,4.304
164.599999999995,-0.502,4.345
164.699999999995,-0.320,4.412
164.799999999995,-0.125,4.503
164.899999999995,0.074,4.613
164.999999999995,0.271,4.739
165.099999999995,0.457,4.875
165.199999999995,0.624,5.016
165.299999999995,0.767,5.156
165.399999999995,0.879,5.291
165.499999999995,0.956,5.413
165.599999999995,0.995,5.519
165.699999999995,0.995,5.605
165.799999999995,0.954,5.666
165.899999999995,0.876,5.701
165.999999999995,0.763,5.708
166.099999999995,0.619,5.687
166.199999999995,0.450,5.638
166.299999999995,0.264,5.564
166.399999999995,0.067,5.467
166.499999999995,-0.132,5.352
166.599999999995,-0.327,5.223
166.699999999995,-0.508,5.084
166.799999999995,-0.669,4.943
166.899999999995,-0.803,4.804
166.999999999995,-0.906,4.672
167.099999999995,-0.972,4.554
167.199999999995,-0.999,4.453
167.299999999995,-0.987,4.375
167.399999999995,-0.935,4.321
167.499999999995,-0.846,4.294
167.599999999995,-0.723,4.295
167.699999999995,-0.572,4.325
167.799999999995,-0.398,4.381
167.899999999995,-0.207,4.462
167.999999999995,-0.009,4.565
168.099999999995,0.190,4.685
168.199999999995,0.381,4.817
168.299999999995,0.557,4.957
168.399999999995,0.711,5.098
168.499999999995,0.837,5.236
168.599999999995,0.929,5.364
168.699999999995,0.984,5.478
168.799999999995,1.000,5.572
168.899999999995,0.976,5.644
168.999999999995,0.913,5.690
169.099999999995,0.814,5.709
169.199999999995,0.682,5.699
169.299999999995,0.523,5.661
169.399999999995,0.343,5.597
169.499999999995,0.150,5.510
169.599999999995,-0.050,5.402
169.699999999995,-0.247,5.278
169.799999999995,-0.435,5.143
169.899999999995,-0.605,5.002
169.999999999995,-0.751,4.861
170.099999999995,-0.867,4.726
170.199999999995,-0.949,4.601
170.299999999995,-0.993,4.493
170.399999999995,-0.997,4.404
170.499999999995,-0.961,4.340
170.599999999995,-0.888,4.302
170.699999999995,-0.778,4.291
170.799999999995,-0.638,4.309
170.899999999995,-0.472,4.355
170.999999999995,-0.288,4.426
171.099999999995,-0.092,4.520
171.199999999995,0.108,4.633
171.299999999995,0.303,4.761
171.399999999995,0.486,4.898
171.499999999995,0.650,5.040
171.599999999995,0.788,5.179
171.699999999995,0.895,5.312
171.799999999995,0.966,5.432
171.899999999995,0.998,5.535
171.999999999995,0.991,5.617
172.099999999995,0.944,5.674
172.199999999995,0.859,5.704
172.299999999994,0.740,5.706
172.399999999994,0.592,5.680
172.499999999994,0.420,5.627
172.599999999994,0.231,5.549
172.699999999994,0.034,5.449
172.799999999994,-0.166,5.331
172.899999999994,-0.358,5.200
172.999999999994,-0.537,5.061
173.099999999994,-0.694,4.919
173.199999999994,-0.823,4.781
173.299999999994,-0.919,4.651
173.399999999994,-0.979,4.536
173.499999999994,-1.000,4.438
173.599999999994,-0.981,4.364
173.699999999994,-0.923,4.314
173.799999999994,-0.828,4.292
173.899999999994,-0.700,4.298
173.999999999994,-0.544,4.333
174.099999999994,-0.366,4.393
174.199999999994,-0.174,4.478
174.299999999994,0.025,4.584
174.399999999994,0.223,4.706
174.499999999994,0.412,4.840
174.599999999994,0.585,4.981
174.699999999994,0.734,5.122
174.799999999994,0.855,5.258
174.899999999994,0.941,5.384
174.999999999994,0.989,5.495
175.099999999994,0.999,5.586
175.199999999994,0.968,5.653
175.299999999994,0.899,5.695
175.399999999994,0.794,5.709
175.499999999994,0.657,5.694
175.599999999994,0.494,5.652
175.699999999994,0.312,5.584
175.799999999994,0.117,5.493
175.899999999994,-0.083,5.382
175.999999999994,-0.279,5.256
176.099999999994,-0.465,5.119
176.199999999994,-0.631,4.978
176.299999999994,-0.773,4.838
176.399999999994,-0.883,4.704
176.499999999994,-0.959,4.582
176.599999999994,-0.996,4.476
176.699999999994,-0.994,4.392
176.799999999994,-0.952,4.332
176.899999999994,-0.872,4.298
176.999999999994,-0.757,4.292
177.099999999994,-0.612,4.315
177.199999999994,-0.442,4.365
177.299999999994,-0.256,4.440
177.399999999994,-0.058,4.538
177.499999999994,0.141,4.654
177.599999999994,0.335,4.783
177.699999999994,0.516,4.922
177.799999999994,0.675,5.063
177.899999999994,0.809,5.202
177.999999999994,0.909,5.333
178.099999999994,0.974,5.451
178.199999999994,1.000,5.551
178.299999999994,0.985,5.628
178.399999999994,0.932,5.681
178.499999999994,0.841,5.707
178.599999999994,0.717,5.704
178.699999999994,0.565,5.673
178.799999999994,0.389,5.616
178.899999999994,0.199,5.534
178.999999999994,0.000,5.430
179.099999999994,-0.199,5.310
179.199999999994,-0.389,5.177
179.299999999994,-0.565,5.037
179.399999999994,-0.717,4.895
179.499999999994,-0.841,4.758
179.599999999994,-0.932,4.631
179.699999999994,-0.985,4.518
179.799999999994,-1.000,4.424
179.899999999994,-0.974,4.354
179.999999999994,-0.909,4.309
180.099999999994,-0.808,4.291
180.199999999994,-0.675,4.302
180.299999999994,-0.515,4.341
180.399999999994,-0.335,4.406
180.499999999994,-0.141,4.495
180.599999999994,0.058,4.603
180.699999999994,0.256,4.728
180.799999999994,0.443,4.864
180.899999999994,0.612,5.005
180.999999999994,0.757,5.145
181.099999999994,0.872,5.280
181.199999999994,0.952,5.404
181.299999999994,0.994,5.512
181.399999999994,0.996,5.599
181.499999999994,0.959,5.662
181.599999999994,0.883,5.699
181.699999999994,0.773,5.708
181.799999999994,0.631,5.689
181.899999999994,0.465,5.643
181.999999999994,0.279,5.570
182.099999999994,0.083,5.475
182.199999999994,-0.117,5.362
182.299999999994,-0.312,5.233
182.399999999994,-0.494,5.096
182.499999999994,-0.657,4.954
182.599999999994,-0.794,4.814
182.699999999994,-0.899,4.682
