Time(s),Input,Output_Displacement
92.799999999999,0.006,5.200
92.899999999999,-0.094,5.137
92.999999999999,-0.193,5.072
93.099999999999,-0.290,5.007
93.199999999999,-0.384,4.941
93.299999999999,-0.474,4.877
93.399999999999,-0.560,4.813
93.499999999999,-0.639,4.751
93.599999999999,-0.713,4.692
93.699999999999,-0.779,4.636
93.7999999999989,-0.838,4.583
93.8999999999989,-0.888,4.535
93.9999999999989,-0.930,4.491
94.0999999999989,-0.962,4.452
94.1999999999989,-0.984,4.419
94.2999999999989,-0.997,4.392
94.3999999999989,-1.000,4.371
94.4999999999989,-0.992,4.356
94.5999999999989,-0.975,4.347
94.6999999999989,-0.948,4.345
94.7999999999989,-0.912,4.349
94.8999999999989,-0.866,4.360
94.9999999999989,-0.812,4.378
95.0999999999989,-0.750,4.401
95.1999999999989,-0.680,4.431
95.2999999999989,-0.603,4.466
95.3999999999989,-0.521,4.507
95.4999999999988,-0.433,4.552
95.5999999999988,-0.341,4.602
95.6999999999988,-0.245,4.656
95.7999999999988,-0.147,4.714
95.8999999999988,-0.048,4.774
95.9999999999988,0.052,4.837
96.0999999999988,0.152,4.901
96.1999999999988,0.250,4.966
96.2999999999988,0.345,5.031
96.3999999999988,0.437,5.097
96.4999999999988,0.525,5.161
96.5999999999988,0.607,5.223
96.6999999999988,0.683,5.284
96.7999999999988,0.753,5.341
96.8999999999988,0.815,5.395
96.9999999999988,0.869,5.446
97.0999999999988,0.914,5.491
97.1999999999988,0.950,5.532
97.2999999999987,0.976,5.568
97.3999999999987,0.993,5.598
97.4999999999987,1.000,5.621
97.5999999999987,0.997,5.639
97.6999999999987,0.984,5.650
97.7999999999987,0.961,5.655
97.8999999999987,0.928,5.653
97.9999999999987,0.886,5.645
98.0999999999987,0.836,5.630
98.1999999999987,0.777,5.609
98.2999999999987,0.710,5.582
98.3999999999987,0.636,5.549
98.4999999999987,0.556,5.511
98.5999999999987,0.470,5.467
98.6999999999987,0.380,5.419
98.7999999999987,0.285,5.367
98.8999999999987,0.188,5.310
98.9999999999986,0.089,5.251
99.0999999999986,-0.011,5.190
99.1999999999986,-0.110,5.126
99.2999999999986,-0.209,5.061
99.3999999999986,-0.306,4.996
99.4999999999986,-0.399,4.930
99.5999999999986,-0.489,4.866
99.6999999999986,-0.573,4.802
99.7999999999986,-0.652,4.741
99.8999999999986,-0.725,4.682
99.9999999999986,-0.790,4.627
100.099999999999,-0.847,4.575
100.199999999999,-0.896,4.527
100.299999999999,-0.936,4.484
100.399999999999,-0.966,4.446
100.499999999999,-0.987,4.414
100.599999999999,-0.998,4.388
100.699999999999,-0.999,4.368
100.799999999999,-0.990,4.354
100.899999999999,-0.971,4.346
100.999999999999,-0.943,4.345
101.099999999999,-0.905,4.351
101.199999999999,-0.858,4.363
101.299999999999,-0.802,4.381
101.399999999999,-0.739,4.406
101.499999999999,-0.668,4.437
101.599999999999,-0.590,4.473
101.699999999998,-0.506,4.514
101.799999999998,-0.418,4.560
101.899999999998,-0.325,4.611
101.999999999998,-0.229,4.666
102.099999999998,-0.131,4.724
102.199999999998,-0.031,4.784
102.299999999998,0.069,4.847
102.399999999998,0.168,4.912
102.499999999998,0.266,4.977
102.599999999998,0.361,5.042
102.699999999998,0.452,5.107
102.799999999998,0.539,5.171
102.899999999998,0.620,5.234
102.999999999998,0.695,5.294
103.099999999998,0.764,5.351
103.199999999998,0.824,5.404
103.299999999998,0.877,5.454
103.399999999998,0.920,5.499
103.499999999998,0.955,5.539
103.599999999998,0.980,5.573
103.699999999998,0.995,5.602
103.799999999998,1.000,5.625
103.899999999998,0.995,5.641
103.999999999998,0.980,5.652
104.099999999998,0.956,5.655
104.199999999998,0.922,5.652
104.299999999998,0.878,5.643
104.399999999998,0.826,5.627
104.499999999998,0.766,5.605
104.599999999998,0.698,5.577
104.699999999998,0.623,5.543
104.799999999998,0.542,5.504
104.899999999998,0.455,5.459
104.999999999998,0.364,5.410
105.099999999998,0.269,5.357
105.199999999998,0.172,5.301
105.299999999998,0.072,5.241
105.399999999998,-0.027,5.179
105.499999999998,-0.127,5.115
105.599999999998,-0.225,5.050
105.699999999998,-0.322,4.985
105.799999999998,-0.415,4.920
105.899999999998,-0.503,4.855
105.999999999998,-0.587,4.792
106.099999999998,-0.665,4.731
106.199999999998,-0.736,4.673
106.299999999998,-0.800,4.618
106.399999999998,-0.856,4.566
106.499999999998,-0.903,4.520
106.599999999998,-0.942,4.477
106.699999999998,-0.971,4.441
106.799999999998,-0.990,4.409
106.899999999998,-0.999,4.384
106.999999999998,-0.998,4.365
107.099999999998,-0.988,4.352
107.199999999998,-0.967,4.346
107.299999999998,-0.937,4.346
107.399999999998,-0.898,4.352
107.499999999998,-0.849,4.366
107.599999999998,-0.792,4.385
107.699999999998,-0.727,4.411
107.799999999998,-0.655,4.442
107.899999999998,-0.576,4.479
107.999999999998,-0.492,4.522
108.099999999998,-0.402,4.569
108.199999999998,-0.309,4.620
108.299999999998,-0.213,4.675
108.399999999998,-0.114,4.734
108.499999999998,-0.014,4.795
108.599999999998,0.086,4.858
108.699999999998,0.185,4.923
108.799999999998,0.282,4.988
108.899999999998,0.376,5.053
108.999999999998,0.467,5.118
109.099999999998,0.553,5.182
109.199999999998,0.633,5.244
109.299999999998,0.707,5.303
109.399999999998,0.774,5.360
109.499999999998,0.834,5.413
109.599999999998,0.885,5.462
109.699999999998,0.927,5.506
109.799999999998,0.960,5.545
109.899999999998,0.983,5.578
109.999999999998,0.996,5.606
110.099999999998,1.000,5.628
110.199999999998,0.993,5.644
110.299999999998,0.977,5.653
110.399999999998,0.951,5.655
110.499999999998,0.915,5.651
110.599999999998,0.870,5.641
110.699999999998,0.817,5.624
110.799999999998,0.755,5.601
110.899999999998,0.686,5.572
110.999999999998,0.610,5.537
111.099999999998,0.528,5.497
111.199999999998,0.440,5.451
111.299999999998,0.348,5.402
111.399999999998,0.253,5.348
111.499999999998,0.155,5.291
111.599999999998,0.056,5.231
111.699999999998,-0.044,5.168
111.799999999998,-0.144,5.104
111.899999999998,-0.242,5.039
111.999999999998,-0.337,4.974
