Time(s),Input,Output_Displacement
93.8999999999989,0.997,5.620
93.9999999999989,1.000,5.631
94.0999999999989,0.998,5.639
94.1999999999989,0.991,5.644
94.2999999999989,0.979,5.646
94.3999999999989,0.962,5.644
94.4999999999989,0.940,5.640
94.5999999999989,0.914,5.632
94.6999999999989,0.884,5.621
94.7999999999989,0.849,5.607
94.8999999999989,0.810,5.591
94.9999999999989,0.767,5.571
95.0999999999989,0.720,5.548
95.1999999999989,0.669,5.523
95.2999999999989,0.616,5.495
95.3999999999989,0.559,5.465
95.4999999999988,0.500,5.433
95.5999999999988,0.438,5.398
95.6999999999988,0.374,5.362
95.7999999999988,0.308,5.323
95.8999999999988,0.241,5.283
95.9999999999988,0.173,5.242
96.0999999999988,0.103,5.200
96.1999999999988,0.033,5.156
96.2999999999988,-0.037,5.112
96.3999999999988,-0.106,5.067
96.4999999999988,-0.176,5.022
96.5999999999988,-0.244,4.977
96.6999999999988,-0.311,4.932
96.7999999999988,-0.377,4.887
96.8999999999988,-0.441,4.843
96.9999999999988,-0.503,4.799
97.0999999999988,-0.562,4.757
97.1999999999988,-0.618,4.716
97.2999999999987,-0.672,4.676
97.3999999999987,-0.722,4.637
97.4999999999987,-0.769,4.601
97.5999999999987,-0.811,4.566
97.6999999999987,-0.850,4.534
97.7999999999987,-0.885,4.504
97.8999999999987,-0.915,4.476
97.9999999999987,-0.941,4.451
98.0999999999987,-0.963,4.429
98.1999999999987,-0.979,4.409
98.2999999999987,-0.991,4.392
98.3999999999987,-0.998,4.378
98.4999999999987,-1.000,4.368
98.5999999999987,-0.997,4.360
98.6999999999987,-0.989,4.355
98.7999999999987,-0.977,4.354
98.8999999999987,-0.959,4.356
98.9999999999986,-0.937,4.361
99.0999999999986,-0.911,4.369
99.1999999999986,-0.880,4.380
99.2999999999986,-0.844,4.394
99.3999999999986,-0.805,4.412
99.4999999999986,-0.761,4.432
99.5999999999986,-0.714,4.455
99.6999999999986,-0.663,4.480
99.7999999999986,-0.609,4.508
99.8999999999986,-0.552,4.539
99.9999999999986,-0.493,4.571
100.099999999999,-0.430,4.606
100.199999999999,-0.366,4.643
100.299999999999,-0.300,4.682
100.399999999999,-0.233,4.722
100.499999999999,-0.164,4.763
100.599999999999,-0.095,4.806
100.699999999999,-0.025,4.849
100.799999999999,0.045,4.894
100.899999999999,0.115,4.938
100.999999999999,0.184,4.983
101.099999999999,0.252,5.029
101.199999999999,0.319,5.074
101.299999999999,0.385,5.118
101.399999999999,0.448,5.163
101.499999999999,0.510,5.206
101.599999999999,0.569,5.248
101.699999999998,0.625,5.289
101.799999999998,0.678,5.329
101.899999999998,0.728,5.367
101.999999999998,0.774,5.403
102.099999999998,0.816,5.438
102.199999999998,0.855,5.470
102.299999999998,0.889,5.500
102.399999999998,0.919,5.527
102.499999999998,0.944,5.552
102.599999999998,0.965,5.574
102.699999999998,0.981,5.593
102.799999999998,0.992,5.610
102.899999999998,0.998,5.623
102.999999999998,1.000,5.634
103.099999999998,0.996,5.641
103.199999999998,0.988,5.645
103.299999999998,0.975,5.646
103.399999999998,0.957,5.644
103.499999999998,0.934,5.638
103.599999999998,0.907,5.630
103.699999999998,0.876,5.618
103.799999999998,0.840,5.604
103.899999999998,0.800,5.586
103.999999999998,0.756,5.566
104.099999999998,0.708,5.543
104.199999999998,0.657,5.517
104.299999999998,0.603,5.488
104.399999999998,0.545,5.458
104.499999999998,0.485,5.425
104.599999999998,0.423,5.389
104.699999999998,0.358,5.352
104.799999999998,0.292,5.314
104.899999999998,0.225,5.273
104.999999999998,0.156,5.232
105.099999999998,0.087,5.189
105.199999999998,0.017,5.146
105.299999999998,-0.053,5.101
105.399999999998,-0.123,5.056
105.499999999998,-0.192,5.011
105.599999999998,-0.260,4.966
105.699999999998,-0.327,4.921
105.799999999998,-0.393,4.876
105.899999999998,-0.456,4.832
105.999999999998,-0.517,4.789
106.099999999998,-0.576,4.747
106.199999999998,-0.631,4.706
106.299999999998,-0.684,4.666
106.399999999998,-0.733,4.628
106.499999999998,-0.779,4.592
106.599999999998,-0.821,4.558
106.699999999998,-0.859,4.527
106.799999999998,-0.893,4.497
106.899999999998,-0.922,4.470
106.999999999998,-0.947,4.445
107.099999999998,-0.967,4.424
107.199999999998,-0.982,4.405
107.299999999998,-0.993,4.389
107.399999999998,-0.999,4.375
107.499999999998,-1.000,4.365
107.599999999998,-0.996,4.359
107.699999999998,-0.987,4.355
107.799999999998,-0.973,4.354
107.899999999998,-0.955,4.357
107.999999999998,-0.931,4.363
108.099999999998,-0.904,4.371
108.199999999998,-0.871,4.383
108.299999999998,-0.835,4.398
108.399999999998,-0.795,4.416
108.499999999998,-0.750,4.437
108.599999999998,-0.702,4.460
108.699999999998,-0.650,4.487
108.799999999998,-0.596,4.515
108.899999999998,-0.538,4.546
108.999999999998,-0.478,4.580
109.099999999998,-0.415,4.615
109.199999999998,-0.351,4.652
109.299999999998,-0.284,4.691
109.399999999998,-0.216,4.731
109.499999999998,-0.148,4.773
109.599999999998,-0.078,4.816
109.699999999998,-0.008,4.860
109.799999999998,0.062,4.904
109.899999999998,0.131,4.949
109.999999999998,0.200,4.994
110.099999999998,0.268,5.040
110.199999999998,0.335,5.085
110.299999999998,0.400,5.129
110.399999999998,0.463,5.173
110.499999999998,0.524,5.216
110.599999999998,0.582,5.258
110.699999999998,0.638,5.299
110.799999999998,0.690,5.338
110.899999999998,0.739,5.376
110.999999999998,0.784,5.412
111.099999999998,0.826,5.446
111.199999999998,0.863,5.477
111.299999999998,0.896,5.506
111.399999999998,0.925,5.533
111.499999999998,0.950,5.557
111.599999999998,0.969,5.579
111.699999999998,0.984,5.598
111.799999999998,0.994,5.613
111.899999999998,0.999,5.626
111.999999999998,1.000,5.636
112.099999999998,0.995,5.642
112.199999999998,0.985,5.645
112.299999999998,0.971,5.646
112.399999999998,0.952,5.643
112.499999999998,0.928,5.637
112.599999999998,0.900,5.627
112.699999999998,0.867,5.615
112.799999999998,0.830,5.600
112.899999999998,0.789,5.582
112.999999999998,0.745,5.560
113.099999999998,0.696,5.537
113.199999999998,0.644,5.510
113.299999999998,0.589,5.481
113.399999999998,0.531,5.450
113.499999999998,0.470,5.416
113.599999999998,0.408,5.381
113.699999999998,0.343,5.343
113.799999999998,0.276,5.304
113.899999999998,0.208,5.264
113.999999999998,0.139,5.222
114.099999999998,0.070,5.179
114.199999999998,0.000,5.135
114.299999999998,-0.070,5.090
114.399999999998,-0.140,5.045
114.499999999998,-0.209,5.000
114.599999999998,-0.277,4.955
114.699999999998,-0.343,4.910
114.799999999998,-0.408,4.866
114.899999999998,-0.471,4.822
114.999999999998,-0.531,4.779
115.099999999998,-0.589,4.737
115.199999999998,-0.644,4.696
115.299999999998,-0.696,4.657
115.399999999998,-0.745,4.620
115.499999999998,-0.790,4.584
115.599999999998,-0.831,4.551
115.699999999998,-0.868,4.519
115.799999999998,-0.900,4.490
115.899999999998,-0.928,4.464
115.999999999998,-0.952,4.440
116.099999999998,-0.971,4.419
116.199999999998,-0.985,4.400
116.299999999998,-0.995,4.385
116.399999999998,-1.000,4.373
116.499999999998,-0.999,4.364
116.599999999998,-0.994,4.357
116.699999999998,-0.984,4.354
116.799999999998,-0.969,4.355
116.899999999998,-0.949,4.358
116.999999999998,-0.925,4.364
117.099999999998,-0.896,4.374
117.199999999998,-0.863,4.387
117.299999999998,-0.826,4.402
117.399999999998,-0.784,4.421
117.499999999998,-0.739,4.442
117.599999999998,-0.690,4.466
117.699999999998,-0.638,4.493
117.799999999998,-0.582,4.522
117.899999999998,-0.524,4.554
117.999999999998,-0.463,4.588
118.099999999998,-0.400,4.624
118.199999999998,-0.335,4.661
118.299999999998,-0.268,4.701
118.399999999998,-0.200,4.741
118.499999999998,-0.131,4.783
118.599999999998,-0.061,4.826
118.699999999998,0.009,4.870
118.799999999998,0.079,4.915
118.899999999998,0.148,4.960
118.999999999998,0.217,5.005
119.099999999998,0.285,5.050
119.199999999998,0.351,5.095
119.299999999997,0.416,5.140
119.399999999997,0.478,5.183
119.499999999997,0.538,5.226
119.599999999997,0.596,5.268
119.699999999997,0.651,5.309
119.799999999997,0.702,5.347
119.899999999997,0.750,5.385
119.999999999997,0.795,5.420
120.099999999997,0.835,5.453
120.199999999997,0.872,5.484
120.299999999997,0.904,5.513
120.399999999997,0.932,5.539
120.499999999997,0.955,5.563
120.599999999997,0.973,5.584
120.699999999997,0.987,5.602
120.799999999997,0.996,5.617
120.899999999997,1.000,5.629
120.999999999997,0.999,5.637
121.099999999997,0.993,5.643
121.199999999997,0.982,5.646
121.299999999997,0.967,5.645
121.399999999997,0.947,5.641
121.499999999997,0.922,5.635
121.599999999997,0.893,5.625
121.699999999997,0.859,5.612
121.799999999997,0.821,5.596
121.899999999997,0.779,5.577
121.999999999997,0.733,5.555
122.099999999997,0.684,5.530
122.199999999997,0.631,5.503
122.299999999997,0.575,5.474
122.399999999997,0.517,5.442
122.499999999997,0.456,5.408
122.599999999997,0.392,5.372
122.699999999997,0.327,5.334
122.799999999997,0.260,5.295
122.899999999997,0.192,5.254
122.999999999997,0.123,5.211
123.099999999997,0.053,5.168
123.199999999997,-0.017,5.124
123.299999999997,-0.087,5.080
123.399999999997,-0.156,5.035
123.499999999997,-0.225,4.989
123.599999999997,-0.293,4.944
123.699999999997,-0.359,4.899
123.799999999997,-0.423,4.855
123.899999999997,-0.486,4.811
123.999999999997,-0.546,4.769
124.099999999997,-0.603,4.727
124.199999999997,-0.657,4.687
124.299999999997,-0.708,4.648
124.399999999997,-0.756,4.611
124.499999999997,-0.800,4.576
124.599999999997,-0.840,4.543
124.699999999997,-0.876,4.512
124.799999999997,-0.907,4.484
124.899999999997,-0.935,4.458
124.999999999997,-0.957,4.435
125.099999999997,-0.975,4.414
125.199999999997,-0.988,4.396
125.299999999997,-0.996,4.382
125.399999999997,-1.000,4.370
125.499999999997,-0.998,4.362
125.599999999997,-0.992,4.356
125.699999999997,-0.981,4.354
125.799999999997,-0.965,4.355
125.899999999997,-0.944,4.359
125.999999999997,-0.919,4.366
126.099999999997,-0.889,4.377
126.199999999997,-0.855,4.390
126.299999999997,-0.816,4.406
126.399999999997,-0.774,4.426
126.499999999997,-0.727,4.448
126.599999999997,-0.678,4.473
126.699999999997,-0.625,4.500
126.799999999997,-0.568,4.530
126.899999999997,-0.509,4.562
126.999999999997,-0.448,4.596
127.099999999997,-0.384,4.633
127.199999999997,-0.319,4.671
127.299999999997,-0.252,4.710
127.399999999997,-0.184,4.751
127.499999999997,-0.114,4.794
127.599999999997,-0.045,4.837
127.699999999997,0.025,4.881
127.799999999997,0.095,4.926
127.899999999997,0.165,4.971
127.999999999997,0.233,5.016
128.099999999997,0.301,5.061
128.199999999997,0.367,5.106
128.299999999997,0.431,5.150
128.399999999997,0.493,5.194
128.499999999997,0.553,5.236
128.599999999997,0.609,5.278
128.699999999997,0.663,5.318
128.799999999997,0.714,5.357
128.899999999997,0.761,5.393
128.999999999997,0.805,5.428
129.099999999997,0.844,5.461
129.199999999997,0.880,5.492
129.299999999997,0.911,5.520
129.399999999997,0.938,5.545
129.499999999997,0.960,5.568
129.599999999997,0.977,5.588
129.699999999997,0.989,5.605
129.799999999997,0.997,5.620
129.899999999997,1.000,5.631
129.999999999997,0.998,5.639
130.099999999997,0.991,5.644
130.199999999997,0.979,5.646
130.299999999997,0.963,5.645
130.399999999997,0.941,5.640
130.499999999997,0.915,5.633
130.599999999997,0.885,5.622
130.699999999997,0.850,5.608
130.799999999997,0.811,5.591
130.899999999997,0.768,5.572
130.999999999997,0.722,5.549
131.099999999997,0.671,5.524
131.199999999997,0.618,5.497
131.299999999997,0.561,5.466
131.399999999997,0.502,5.434
131.499999999997,0.441,5.399
131.599999999997,0.377,5.363
131.699999999997,0.311,5.325
131.799999999997,0.244,5.285
131.899999999997,0.175,5.244
131.999999999997,0.106,5.201
132.099999999997,0.036,5.158
132.199999999997,-0.034,5.114
132.299999999997,-0.104,5.069
132.399999999997,-0.173,5.024
132.499999999997,-0.241,4.979
132.599999999997,-0.309,4.933
132.699999999997,-0.374,4.889
132.799999999997,-0.438,4.844
132.899999999997,-0.500,4.801
132.999999999997,-0.560,4.758
133.099999999997,-0.616,4.717
133.199999999997,-0.670,4.677
133.299999999997,-0.720,4.639
133.399999999997,-0.767,4.602
133.499999999997,-0.810,4.568
133.599999999997,-0.849,4.535
133.699999999997,-0.884,4.505
133.799999999997,-0.914,4.477
133.899999999997,-0.940,4.452
133.999999999997,-0.962,4.429
134.099999999997,-0.979,4.410
134.199999999997,-0.991,4.393
134.299999999997,-0.998,4.379
134.399999999997,-1.000,4.368
134.499999999997,-0.997,4.360
134.599999999997,-0.990,4.356
134.699999999997,-0.977,4.354
134.799999999997,-0.960,4.356
134.899999999997,-0.938,4.361
134.999999999997,-0.912,4.369
135.099999999997,-0.881,4.380
135.199999999997,-0.846,4.394
135.299999999997,-0.806,4.411
135.399999999997,-0.763,4.431
135.499999999997,-0.716,4.454
135.599999999997,-0.665,4.479
135.699999999997,-0.611,4.507
135.799999999997,-0.555,4.537
135.899999999997,-0.495,4.570
135.999999999997,-0.433,4.605
136.099999999997,-0.369,4.642
136.199999999997,-0.303,4.680
136.299999999997,-0.236,4.720
136.399999999997,-0.167,4.761
136.499999999997,-0.098,4.804
136.599999999997,-0.028,4.847
136.699999999997,0.042,4.892
136.799999999997,0.112,4.937
136.899999999997,0.181,4.982
136.999999999997,0.250,5.027
137.099999999996,0.317,5.072
137.199999999996,0.382,5.117
137.299999999996,0.446,5.161
137.399999999996,0.507,5.204
137.499999999996,0.566,5.247
137.599999999996,0.623,5.288
137.699999999996,0.676,5.327
137.799999999996,0.726,5.366
137.899999999996,0.772,5.402
137.999999999996,0.815,5.436
138.099999999996,0.853,5.469
138.199999999996,0.888,5.499
138.299999999996,0.918,5.526
138.399999999996,0.943,5.551
138.499999999996,0.964,5.573
138.599999999996,0.980,5.593
138.699999999996,0.992,5.609
138.799999999996,0.998,5.623
138.899999999996,1.000,5.633
138.999999999996,0.997,5.641
139.099999999996,0.989,5.645
139.199999999996,0.976,5.646
139.299999999996,0.958,5.644
139.399999999996,0.935,5.639
139.499999999996,0.908,5.630
139.599999999996,0.877,5.619
139.699999999996,0.841,5.604
139.799999999996,0.801,5.587
139.899999999996,0.757,5.567
139.999999999996,0.710,5.544
140.099999999996,0.659,5.518
140.199999999996,0.605,5.489
140.299999999996,0.547,5.459
140.399999999996,0.488,5.426
140.499999999996,0.425,5.391
140.599999999996,0.361,5.354
140.699999999996,0.295,5.315
140.799999999996,0.227,5.275
140.899999999996,0.159,5.234
140.999999999996,0.089,5.191
141.099999999996,0.019,5.147
141.199999999996,-0.051,5.103
141.299999999996,-0.120,5.058
141.399999999996,-0.189,5.013
141.499999999996,-0.258,4.968
141.599999999996,-0.325,4.923
141.699999999996,-0.390,4.878
141.799999999996,-0.453,4.834
141.899999999996,-0.515,4.791
141.999999999996,-0.573,4.748
142.099999999996,-0.629,4.707
142.199999999996,-0.682,4.668
142.299999999996,-0.732,4.630
142.399999999996,-0.777,4.594
142.499999999996,-0.820,4.560
142.599999999996,-0.858,4.528
142.699999999996,-0.891,4.498
142.799999999996,-0.921,4.471
142.899999999996,-0.946,4.446
