Time(s),Input,Output_Displacement
92.799999999999,0.461,5.414
92.899999999999,0.397,5.377
92.999999999999,0.330,5.339
93.099999999999,0.262,5.299
93.199999999999,0.192,5.257
93.299999999999,0.122,5.214
93.399999999999,0.050,5.170
93.499999999999,-0.021,5.125
93.599999999999,-0.092,5.079
93.699999999999,-0.163,5.033
93.7999999999989,-0.233,4.987
93.8999999999989,-0.302,4.941
93.9999999999989,-0.370,4.895
94.0999999999989,-0.435,4.850
94.1999999999989,-0.498,4.805
94.2999999999989,-0.559,4.762
94.3999999999989,-0.617,4.719
94.4999999999989,-0.671,4.678
94.5999999999989,-0.723,4.639
94.6999999999989,-0.770,4.602
94.7999999999989,-0.814,4.566
94.8999999999989,-0.853,4.533
94.9999999999989,-0.888,4.503
95.0999999999989,-0.919,4.474
95.1999999999989,-0.945,4.449
95.2999999999989,-0.966,4.426
95.3999999999989,-0.982,4.406
95.4999999999988,-0.993,4.390
95.5999999999988,-0.999,4.376
95.6999999999988,-1.000,4.366
95.7999999999988,-0.996,4.358
95.8999999999988,-0.986,4.354
95.9999999999988,-0.972,4.354
96.0999999999988,-0.953,4.357
96.1999999999988,-0.928,4.363
96.2999999999988,-0.899,4.372
96.3999999999988,-0.866,4.384
96.4999999999988,-0.828,4.400
96.5999999999988,-0.786,4.418
96.6999999999988,-0.740,4.440
96.7999999999988,-0.690,4.465
96.8999999999988,-0.636,4.492
96.9999999999988,-0.579,4.522
97.0999999999988,-0.520,4.554
97.1999999999988,-0.457,4.588
97.2999999999987,-0.393,4.625
97.3999999999987,-0.326,4.664
97.4999999999987,-0.258,4.704
97.5999999999987,-0.188,4.746
97.6999999999987,-0.117,4.789
97.7999999999987,-0.046,4.833
97.8999999999987,0.025,4.878
97.9999999999987,0.097,4.924
98.0999999999987,0.168,4.970
98.1999999999987,0.238,5.016
98.2999999999987,0.306,5.062
98.3999999999987,0.374,5.108
98.4999999999987,0.439,5.153
98.5999999999987,0.502,5.198
98.6999999999987,0.563,5.241
98.7999999999987,0.620,5.283
98.8999999999987,0.675,5.324
98.9999999999986,0.726,5.363
99.0999999999986,0.773,5.400
99.1999999999986,0.816,5.436
99.2999999999986,0.855,5.469
99.3999999999986,0.890,5.499
99.4999999999986,0.921,5.527
99.5999999999986,0.946,5.553
99.6999999999986,0.967,5.575
99.7999999999986,0.983,5.595
99.8999999999986,0.993,5.611
99.9999999999986,0.999,5.625
100.099999999999,1.000,5.635
100.199999999999,0.995,5.642
100.299999999999,0.985,5.646
100.399999999999,0.971,5.646
100.499999999999,0.951,5.643
100.599999999999,0.927,5.637
100.699999999999,0.898,5.628
100.799999999999,0.864,5.615
100.899999999999,0.826,5.599
100.999999999999,0.783,5.580
101.099999999999,0.737,5.558
101.199999999999,0.686,5.534
101.299999999999,0.633,5.506
101.399999999999,0.576,5.476
101.499999999999,0.516,5.444
101.599999999999,0.453,5.409
101.699999999998,0.389,5.373
101.799999999998,0.322,5.334
101.899999999998,0.253,5.293
101.999999999998,0.184,5.252
102.099999999998,0.113,5.208
102.199999999998,0.042,5.164
102.299999999998,-0.030,5.119
102.399999999998,-0.101,5.073
102.499999999998,-0.172,5.027
102.599999999998,-0.242,4.981
102.699999999998,-0.311,4.935
102.799999999998,-0.378,4.889
102.899999999998,-0.443,4.844
102.999999999998,-0.506,4.800
103.099999999998,-0.566,4.756
103.199999999998,-0.624,4.714
103.299999999998,-0.678,4.673
103.399999999998,-0.729,4.634
103.499999999998,-0.776,4.597
103.599999999998,-0.819,4.562
103.699999999998,-0.858,4.529
103.799999999998,-0.892,4.499
103.899999999998,-0.922,4.471
103.999999999998,-0.948,4.446
104.099999999998,-0.968,4.424
104.199999999998,-0.983,4.404
104.299999999998,-0.994,4.388
104.399999999998,-0.999,4.375
104.499999999998,-0.999,4.364
104.599999999998,-0.995,4.358
104.699999999998,-0.985,4.354
104.799999999998,-0.970,4.354
104.899999999998,-0.950,4.357
104.999999999998,-0.925,4.363
105.099999999998,-0.896,4.373
105.199999999998,-0.862,4.386
105.299999999998,-0.823,4.402
105.399999999998,-0.780,4.421
105.499999999998,-0.734,4.443
105.599999999998,-0.683,4.468
105.699999999998,-0.629,4.495
105.799999999998,-0.572,4.526
105.899999999998,-0.512,4.558
105.999999999998,-0.450,4.593
106.099999999998,-0.385,4.630
106.199999999998,-0.318,4.669
106.299999999998,-0.249,4.709
106.399999999998,-0.179,4.751
106.499999999998,-0.109,4.794
106.599999999998,-0.037,4.839
106.699999999998,0.034,4.884
106.799999999998,0.106,4.929
106.899999999998,0.176,4.975
106.999999999998,0.246,5.022
107.099999999998,0.315,5.068
107.199999999998,0.382,5.114
107.299999999998,0.447,5.159
107.399999999998,0.510,5.203
107.499999999998,0.570,5.246
107.599999999998,0.627,5.288
107.699999999998,0.681,5.329
107.799999999998,0.732,5.368
107.899999999998,0.779,5.405
107.999999999998,0.821,5.440
108.099999999998,0.860,5.473
108.199999999998,0.894,5.503
108.299999999998,0.924,5.531
108.399999999998,0.949,5.556
108.499999999998,0.969,5.578
108.599999999998,0.984,5.597
108.699999999998,0.994,5.613
108.799999999998,0.999,5.626
108.899999999998,0.999,5.636
108.999999999998,0.994,5.643
109.099999999998,0.984,5.646
109.199999999998,0.969,5.646
109.299999999998,0.948,5.643
109.399999999998,0.923,5.636
109.499999999998,0.894,5.626
109.599999999998,0.859,5.613
109.699999999998,0.821,5.597
109.799999999998,0.778,5.578
109.899999999998,0.731,5.556
109.999999999998,0.680,5.531
110.099999999998,0.626,5.503
110.199999999998,0.569,5.473
110.299999999998,0.508,5.440
110.399999999998,0.446,5.405
110.499999999998,0.380,5.368
110.599999999998,0.313,5.329
110.699999999998,0.245,5.288
110.799999999998,0.175,5.246
110.899999999998,0.104,5.203
110.999999999998,0.033,5.159
111.099999999998,-0.039,5.113
111.199999999998,-0.110,5.068
111.299999999998,-0.181,5.022
111.399999999998,-0.250,4.975
111.499999999998,-0.319,4.929
111.599999999998,-0.386,4.884
111.699999999998,-0.451,4.839
111.799999999998,-0.513,4.794
111.899999999998,-0.573,4.751
111.999999999998,-0.630,4.709
112.099999999998,-0.684,4.669
112.199999999998,-0.735,4.630
112.299999999998,-0.781,4.593
112.399999999998,-0.824,4.558
112.499999999998,-0.862,4.525
112.599999999998,-0.896,4.495
112.699999999998,-0.926,4.468
112.799999999998,-0.950,4.443
112.899999999998,-0.970,4.421
112.999999999998,-0.985,4.402
113.099999999998,-0.995,4.386
113.199999999998,-1.000,4.373
113.299999999998,-0.999,4.363
113.399999999998,-0.994,4.357
113.499999999998,-0.983,4.354
113.599999999998,-0.968,4.354
113.699999999998,-0.947,4.358
113.799999999998,-0.922,4.364
113.899999999998,-0.892,4.375
113.999999999998,-0.857,4.388
114.099999999998,-0.818,4.404
114.199999999998,-0.775,4.424
114.299999999998,-0.728,4.446
114.399999999998,-0.677,4.471
114.499999999998,-0.622,4.499
114.599999999998,-0.565,4.529
114.699999999998,-0.505,4.562
114.799999999998,-0.442,4.597
114.899999999998,-0.376,4.634
114.999999999998,-0.309,4.673
115.099999999998,-0.241,4.714
115.199999999998,-0.171,4.756
115.299999999998,-0.100,4.800
115.399999999998,-0.028,4.844
115.499999999998,0.043,4.889
115.599999999998,0.114,4.935
115.699999999998,0.185,4.981
115.799999999998,0.255,5.027
115.899999999998,0.323,5.073
115.999999999998,0.390,5.119
116.099999999998,0.455,5.164
116.199999999998,0.517,5.208
116.299999999998,0.577,5.252
116.399999999998,0.634,5.294
116.499999999998,0.688,5.334
116.599999999998,0.738,5.373
116.699999999998,0.784,5.409
116.799999999998,0.826,5.444
116.899999999998,0.864,5.476
116.999999999998,0.898,5.506
117.099999999998,0.927,5.534
117.199999999998,0.952,5.558
117.299999999998,0.971,5.580
117.399999999998,0.986,5.599
117.499999999998,0.995,5.615
117.599999999998,1.000,5.628
117.699999999998,0.999,5.637
117.799999999998,0.993,5.643
117.899999999998,0.982,5.646
117.999999999998,0.966,5.646
118.099999999998,0.946,5.642
118.199999999998,0.920,5.635
118.299999999998,0.890,5.625
118.399999999998,0.855,5.611
118.499999999998,0.815,5.595
118.599999999998,0.772,5.575
118.699999999998,0.725,5.553
118.799999999998,0.674,5.527
118.899999999998,0.619,5.499
118.999999999998,0.561,5.469
119.099999999998,0.501,5.436
119.199999999998,0.438,5.400
119.299999999997,0.372,5.363
119.399999999997,0.305,5.324
119.499999999997,0.236,5.283
119.599999999997,0.166,5.241
119.699999999997,0.095,5.198
119.799999999997,0.024,5.153
119.899999999997,-0.047,5.108
119.999999999997,-0.119,5.062
120.099999999997,-0.189,5.016
120.199999999997,-0.259,4.970
120.299999999997,-0.327,4.924
120.399999999997,-0.394,4.878
120.499999999997,-0.459,4.833
120.599999999997,-0.521,4.789
120.699999999997,-0.581,4.746
120.799999999997,-0.637,4.704
120.899999999997,-0.691,4.664
120.999999999997,-0.741,4.625
121.099999999997,-0.787,4.588
121.199999999997,-0.829,4.554
121.299999999997,-0.867,4.522
121.399999999997,-0.900,4.492
121.499999999997,-0.929,4.465
121.599999999997,-0.953,4.440
121.699999999997,-0.972,4.418
121.799999999997,-0.986,4.400
121.899999999997,-0.996,4.384
121.999999999997,-1.000,4.372
122.099999999997,-0.999,4.363
122.199999999997,-0.993,4.357
122.299999999997,-0.981,4.354
122.399999999997,-0.965,4.354
122.499999999997,-0.944,4.358
122.599999999997,-0.918,4.366
122.699999999997,-0.888,4.376
122.799999999997,-0.852,4.390
122.899999999997,-0.813,4.406
122.999999999997,-0.769,4.426
123.099999999997,-0.722,4.449
123.199999999997,-0.670,4.474
123.299999999997,-0.616,4.503
123.399999999997,-0.558,4.533
123.499999999997,-0.497,4.566
123.599999999997,-0.434,4.602
123.699999999997,-0.368,4.639
123.799999999997,-0.301,4.678
123.899999999997,-0.232,4.719
123.999999999997,-0.162,4.762
124.099999999997,-0.091,4.805
124.199999999997,-0.020,4.850
124.299999999997,0.052,4.895
124.399999999997,0.123,4.941
124.499999999997,0.194,4.987
124.599999999997,0.263,5.033
124.699999999997,0.332,5.079
124.799999999997,0.398,5.125
124.899999999997,0.463,5.170
124.999999999997,0.525,5.214
125.099999999997,0.584,5.257
125.199999999997,0.641,5.299
125.299999999997,0.694,5.339
125.399999999997,0.744,5.377
125.499999999997,0.789,5.414
125.599999999997,0.831,5.448
125.699999999997,0.869,5.480
125.799999999997,0.902,5.510
125.899999999997,0.931,5.537
125.999999999997,0.954,5.561
126.099999999997,0.973,5.583
126.199999999997,0.987,5.601
126.299999999997,0.996,5.617
126.399999999997,1.000,5.629
126.499999999997,0.999,5.638
126.599999999997,0.992,5.644
126.699999999997,0.981,5.646
126.799999999997,0.964,5.645
126.899999999997,0.943,5.641
126.999999999997,0.916,5.634
127.099999999997,0.886,5.623
