Time(s),Input,Output_Displacement
94.5999999999989,0.184,5.136
94.6999999999989,0.174,5.129
94.7999999999989,0.164,5.123
94.8999999999989,0.154,5.117
94.9999999999989,0.144,5.111
95.0999999999989,0.134,5.104
95.1999999999989,0.124,5.098
95.2999999999989,0.115,5.092
95.3999999999989,0.105,5.085
95.4999999999988,0.095,5.079
95.5999999999988,0.085,5.073
95.6999999999988,0.075,5.066
95.7999999999988,0.065,5.060
95.8999999999988,0.055,5.054
95.9999999999988,0.045,5.047
96.0999999999988,0.035,5.041
96.1999999999988,0.025,5.035
96.2999999999988,0.015,5.028
96.3999999999988,0.005,5.022
96.4999999999988,-0.005,5.016
96.5999999999988,-0.015,5.009
96.6999999999988,-0.025,5.003
96.7999999999988,-0.035,4.997
96.8999999999988,-0.045,4.990
96.9999999999988,-0.055,4.984
97.0999999999988,-0.065,4.977
97.1999999999988,-0.075,4.971
97.2999999999987,-0.085,4.965
97.3999999999987,-0.095,4.958
97.4999999999987,-0.105,4.952
97.5999999999987,-0.115,4.946
97.6999999999987,-0.125,4.939
97.7999999999987,-0.135,4.933
97.8999999999987,-0.145,4.927
97.9999999999987,-0.155,4.920
98.0999999999987,-0.164,4.914
98.1999999999987,-0.174,4.908
98.2999999999987,-0.184,4.901
98.3999999999987,-0.194,4.895
98.4999999999987,-0.204,4.889
98.5999999999987,-0.214,4.883
98.6999999999987,-0.223,4.876
98.7999999999987,-0.233,4.870
98.8999999999987,-0.243,4.864
98.9999999999986,-0.252,4.858
99.0999999999986,-0.262,4.851
99.1999999999986,-0.272,4.845
99.2999999999986,-0.281,4.839
99.3999999999986,-0.291,4.833
99.4999999999986,-0.301,4.827
99.5999999999986,-0.310,4.821
99.6999999999986,-0.320,4.814
99.7999999999986,-0.329,4.808
99.8999999999986,-0.338,4.802
99.9999999999986,-0.348,4.796
100.099999999999,-0.357,4.790
100.199999999999,-0.366,4.784
100.299999999999,-0.376,4.778
100.399999999999,-0.385,4.772
100.499999999999,-0.394,4.766
100.599999999999,-0.403,4.760
100.699999999999,-0.413,4.755
100.799999999999,-0.422,4.749
100.899999999999,-0.431,4.743
100.999999999999,-0.440,4.737
101.099999999999,-0.449,4.731
101.199999999999,-0.458,4.725
101.299999999999,-0.466,4.720
101.399999999999,-0.475,4.714
101.499999999999,-0.484,4.708
101.599999999999,-0.493,4.703
101.699999999998,-0.501,4.697
101.799999999998,-0.510,4.691
101.899999999998,-0.519,4.686
101.999999999998,-0.527,4.680
102.099999999998,-0.536,4.675
102.199999999998,-0.544,4.669
102.299999999998,-0.552,4.664
102.399999999998,-0.561,4.659
102.499999999998,-0.569,4.653
102.599999999998,-0.577,4.648
102.699999999998,-0.585,4.643
102.799999999998,-0.593,4.637
102.899999999998,-0.601,4.632
102.999999999998,-0.609,4.627
103.099999999998,-0.617,4.622
103.199999999998,-0.625,4.617
103.299999999998,-0.633,4.612
103.399999999998,-0.641,4.607
103.499999999998,-0.648,4.602
103.599999999998,-0.656,4.597
103.699999999998,-0.663,4.592
103.799999999998,-0.671,4.587
103.899999999998,-0.678,4.582
103.999999999998,-0.685,4.577
104.099999999998,-0.693,4.572
104.199999999998,-0.700,4.568
104.299999999998,-0.707,4.563
104.399999999998,-0.714,4.559
104.499999999998,-0.721,4.554
104.599999999998,-0.728,4.549
104.699999999998,-0.735,4.545
104.799999999998,-0.741,4.540
104.899999999998,-0.748,4.536
104.999999999998,-0.755,4.532
105.099999999998,-0.761,4.527
105.199999999998,-0.768,4.523
105.299999999998,-0.774,4.519
105.399999999998,-0.780,4.515
105.499999999998,-0.787,4.511
105.599999999998,-0.793,4.507
105.699999999998,-0.799,4.503
105.799999999998,-0.805,4.499
105.899999999998,-0.811,4.495
105.999999999998,-0.816,4.491
106.099999999998,-0.822,4.487
106.199999999998,-0.828,4.483
106.299999999998,-0.833,4.480
106.399999999998,-0.839,4.476
106.499999999998,-0.844,4.472
106.599999999998,-0.850,4.469
106.699999999998,-0.855,4.465
106.799999999998,-0.860,4.462
106.899999999998,-0.865,4.459
106.999999999998,-0.870,4.455
107.099999999998,-0.875,4.452
107.199999999998,-0.880,4.449
107.299999999998,-0.884,4.446
107.399999999998,-0.889,4.442
107.499999999998,-0.894,4.439
107.599999999998,-0.898,4.436
107.699999999998,-0.902,4.433
107.799999999998,-0.907,4.431
107.899999999998,-0.911,4.428
107.999999999998,-0.915,4.425
108.099999999998,-0.919,4.422
108.199999999998,-0.923,4.420
108.299999999998,-0.927,4.417
108.399999999998,-0.930,4.414
108.499999999998,-0.934,4.412
108.599999999998,-0.937,4.410
108.699999999998,-0.941,4.407
108.799999999998,-0.944,4.405
108.899999999998,-0.947,4.403
108.999999999998,-0.951,4.400
109.099999999998,-0.954,4.398
109.199999999998,-0.957,4.396
109.299999999998,-0.960,4.394
109.399999999998,-0.962,4.392
109.499999999998,-0.965,4.390
109.599999999998,-0.968,4.389
109.699999999998,-0.970,4.387
109.799999999998,-0.972,4.385
109.899999999998,-0.975,4.383
109.999999999998,-0.977,4.382
110.099999999998,-0.979,4.380
110.199999999998,-0.981,4.379
110.299999999998,-0.983,4.378
110.399999999998,-0.985,4.376
110.499999999998,-0.986,4.375
110.599999999998,-0.988,4.374
110.699999999998,-0.989,4.373
110.799999999998,-0.991,4.372
110.899999999998,-0.992,4.370
110.999999999998,-0.993,4.370
111.099999999998,-0.994,4.369
111.199999999998,-0.995,4.368
111.299999999998,-0.996,4.367
111.399999999998,-0.997,4.366
111.499999999998,-0.998,4.366
111.599999999998,-0.998,4.365
111.699999999998,-0.999,4.365
111.799999999998,-0.999,4.364
111.899999999998,-1.000,4.364
111.999999999998,-1.000,4.363
112.099999999998,-1.000,4.363
112.199999999998,-1.000,4.363
112.299999999998,-1.000,4.363
112.399999999998,-1.000,4.363
112.499999999998,-0.999,4.363
112.599999999998,-0.999,4.363
112.699999999998,-0.999,4.363
112.799999999998,-0.998,4.363
112.899999999998,-0.997,4.363
112.999999999998,-0.996,4.364
113.099999999998,-0.996,4.364
113.199999999998,-0.995,4.365
113.299999999998,-0.993,4.365
113.399999999998,-0.992,4.366
113.499999999998,-0.991,4.366
113.599999999998,-0.990,4.367
113.699999999998,-0.988,4.368
113.799999999998,-0.987,4.369
113.899999999998,-0.985,4.369
113.999999999998,-0.983,4.370
114.099999999998,-0.981,4.371
114.199999999998,-0.979,4.373
114.299999999998,-0.977,4.374
114.399999999998,-0.975,4.375
114.499999999998,-0.973,4.376
114.599999999998,-0.970,4.377
114.699999999998,-0.968,4.379
114.799999999998,-0.965,4.380
114.899999999998,-0.963,4.382
114.999999999998,-0.960,4.383
115.099999999998,-0.957,4.385
115.199999999998,-0.954,4.387
115.299999999998,-0.951,4.388
115.399999999998,-0.948,4.390
115.499999999998,-0.945,4.392
115.599999999998,-0.941,4.394
115.699999999998,-0.938,4.396
115.799999999998,-0.934,4.398
115.899999999998,-0.931,4.400
115.999999999998,-0.927,4.402
116.099999999998,-0.923,4.405
116.199999999998,-0.919,4.407
116.299999999998,-0.915,4.409
116.399999999998,-0.911,4.412
116.499999999998,-0.907,4.414
116.599999999998,-0.903,4.417
116.699999999998,-0.899,4.419
116.799999999998,-0.894,4.422
116.899999999998,-0.890,4.425
116.999999999998,-0.885,4.428
117.099999999998,-0.880,4.430
117.199999999998,-0.875,4.433
117.299999999998,-0.871,4.436
117.399999999998,-0.866,4.439
117.499999999998,-0.861,4.442
117.599999999998,-0.855,4.445
117.699999999998,-0.850,4.449
117.799999999998,-0.845,4.452
117.899999999998,-0.840,4.455
117.999999999998,-0.834,4.458
118.099999999998,-0.828,4.462
118.199999999998,-0.823,4.465
118.299999999998,-0.817,4.469
118.399999999998,-0.811,4.472
118.499999999998,-0.805,4.476
118.599999999998,-0.799,4.479
118.699999999998,-0.793,4.483
118.799999999998,-0.787,4.487
118.899999999998,-0.781,4.491
118.999999999998,-0.775,4.495
119.099999999998,-0.768,4.498
119.199999999998,-0.762,4.502
119.299999999997,-0.755,4.506
119.399999999997,-0.749,4.510
119.499999999997,-0.742,4.515
119.599999999997,-0.735,4.519
119.699999999997,-0.729,4.523
119.799999999997,-0.722,4.527
119.899999999997,-0.715,4.531
119.999999999997,-0.708,4.536
120.099999999997,-0.701,4.540
120.199999999997,-0.694,4.545
120.299999999997,-0.686,4.549
120.399999999997,-0.679,4.554
120.499999999997,-0.672,4.558
120.599999999997,-0.664,4.563
120.699999999997,-0.657,4.567
120.799999999997,-0.649,4.572
120.899999999997,-0.641,4.577
120.999999999997,-0.634,4.582
121.099999999997,-0.626,4.587
121.199999999997,-0.618,4.591
121.299999999997,-0.610,4.596
121.399999999997,-0.602,4.601
121.499999999997,-0.594,4.606
121.599999999997,-0.586,4.611
121.699999999997,-0.578,4.616
121.799999999997,-0.570,4.621
121.899999999997,-0.562,4.627
121.999999999997,-0.553,4.632
122.099999999997,-0.545,4.637
122.199999999997,-0.537,4.642
122.299999999997,-0.528,4.648
122.399999999997,-0.520,4.653
122.499999999997,-0.511,4.658
122.599999999997,-0.502,4.664
122.699999999997,-0.494,4.669
