Time(s),Input(v),Output(v),Output(m)
37.8,5,10,1499.958
37.9,5,10,1505.638
38,5,10,1511.321
38.1,5,10,1517.007
38.2,5,10,1522.696
38.3,5,10,1528.388
38.4,5,10,1534.083
38.5,5,10,1539.781
38.6,5,10,1545.482
38.7,5,10,1551.185
38.8,5,10,1556.892
38.9,5,10,1562.601
39,5,10,1568.313
39.1,5,10,1574.028
39.2,5,10,1579.745
39.3,5,10,1585.466
39.4,5,10,1591.189
39.5,5,10,1596.914
39.6,5,10,1602.643
39.7,5,10,1608.374
39.8,5,10,1614.108
39.9,5,10,1619.844
40,5,10,1625.583
40.1,5,10,1631.325
40.2,5,10,1637.069
40.3,5,10,1642.816
40.4,5,10,1648.566
40.5,5,10,1654.318
40.6,5,10,1660.072
40.7,5,10,1665.829
40.8,5,10,1671.588
40.9,5,10,1677.35
41,5,10,1683.114
41.1,5,10,1688.881
41.2,5,10,1694.65
41.3,5,10,1700.422
41.4,5,10,1706.196
41.5,5,10,1711.972
41.6,5,10,1717.751
41.7,5,10,1723.531
41.8,5,10,1729.315
41.9,5,10,1735.1
42,5,10,1740.888
42.1,5,10,1746.678
42.2,5,10,1752.47
42.3,5,10,1758.265
42.4,5,10,1764.062
42.5,5,10,1769.861
42.6,5,10,1775.662
42.7,5,10,1781.465
42.8,5,10,1787.271
42.9,5,10,1793.078
43,5,10,1798.888
43.1,5,10,1804.7
43.2,5,10,1810.514
43.3,5,10,1816.33
43.4,5,10,1822.148
43.5,5,10,1827.968
43.6,5,10,1833.79
43.7,5,10,1839.615
43.8,5,10,1845.441
43.9,5,10,1851.269
44,5,10,1857.099
44.1,5,10,1862.931
44.2,5,10,1868.765
44.3,5,10,1874.601
44.4,5,10,1880.439
44.5,5,10,1886.279
44.6,5,10,1892.121
44.7,5,10,1897.965
44.8,5,10,1903.81
44.9,5,10,1909.658
45,5,10,1915.507
45.1,5,10,1921.358
45.2,5,10,1927.211
45.3,5,10,1933.066
45.4,5,10,1938.922
45.5,5,10,1944.781
45.6,5,10,1950.641
45.7,5,10,1956.503
45.8,5,10,1962.366
45.9,5,10,1968.231
46,5,10,1974.098
46.1,5,10,1979.967
46.2,5,10,1985.838
46.3,5,10,1991.71
46.4,5,10,1997.584
46.5,5,10,2003.459
46.6,5,10,2009.336
46.7,5,10,2015.215
46.8,5,10,2021.095
46.9,5,10,2026.977
47,5,10,2032.861
47.1,5,10,2038.746
47.2,5,10,2044.633
47.3,5,10,2050.521
47.4,5,10,2056.411
47.5,5,10,2062.303
47.6,5,10,2068.196
47.7,5,10,2074.09
47.8,5,10,2079.986
47.9,5,10,2085.884
48,5,10,2091.783
48.1,5,10,2097.684
48.2,5,10,2103.586
48.3,5,10,2109.489
48.4,5,10,2115.394
48.5,5,10,2121.301
48.6,5,10,2127.208
48.7,5,10,2133.118
48.8,5,10,2139.028
48.9,5,10,2144.94
49,5,10,2150.854
49.1,5,10,2156.769
49.2,5,10,2162.685
49.3,5,10,2168.603
49.4,5,10,2174.522
49.5,5,10,2180.442
49.6,5,10,2186.364
49.7,5,10,2192.287
49.8,5,10,2198.211
49.9,5,10,2204.137
50,5,10,2210.064
50.1,5,10,2215.992
50.2,5,10,2221.921
50.3,5,10,2227.852
50.4,5,10,2233.784
50.5,5,10,2239.717
50.6,5,10,2245.652
50.7,5,10,2251.588
50.8,5,10,2257.525
50.9,5,10,2263.463
51,5,10,2269.403
51.1,5,10,2275.343
51.2,5,10,2281.285
51.3,5,10,2287.228
51.4,5,10,2293.172
51.5,5,10,2299.118
51.6,5,10,2305.064
51.7,5,10,2311.012
51.8,5,10,2316.961
51.9,5,10,2322.911
52,5,10,2328.862
52.1,5,10,2334.814
52.2,5,10,2340.768
52.3,5,10,2346.722
52.4,5,10,2352.678
52.5,5,10,2358.635
52.6,5,10,2364.592
52.7,5,10,2370.551
52.8,5,10,2376.511
52.9,5,10,2382.472
53,5,10,2388.434
53.1,5,10,2394.397
53.2,5,10,2400.362
53.3,5,10,2406.327
53.4,5,10,2412.293
53.5,5,10,2418.26
