Time(s),Input(v),Output(v),Output(m)
56.6000000000005,5.000,10.000,2620.024
56.7000000000005,5.000,10.000,2625.780
56.8000000000005,5.000,10.000,2631.537
56.9000000000005,5.000,10.000,2637.294
57.0000000000005,5.000,10.000,2643.051
57.1000000000005,5.000,10.000,2648.808
57.2000000000005,5.000,10.000,2654.565
57.3000000000005,5.000,10.000,2660.323
57.4000000000005,5.000,10.000,2666.080
57.5000000000005,5.000,10.000,2671.837
57.6000000000005,5.000,10.000,2677.594
57.7000000000005,5.000,10.000,2683.352
57.8000000000006,5.000,10.000,2689.109
57.9000000000006,5.000,10.000,2694.867
58.0000000000006,5.000,10.000,2700.624
58.1000000000006,5.000,10.000,2706.382
58.2000000000006,5.000,10.000,2712.140
58.3000000000006,5.000,10.000,2717.898
58.4000000000006,5.000,10.000,2723.655
58.5000000000006,5.000,10.000,2729.413
58.6000000000006,5.000,10.000,2735.171
58.7000000000006,5.000,10.000,2740.929
58.8000000000006,5.000,10.000,2746.687
58.9000000000006,5.000,10.000,2752.445
59.0000000000006,5.000,10.000,2758.203
59.1000000000006,5.000,10.000,2763.961
59.2000000000006,5.000,10.000,2769.720
59.3000000000006,5.000,10.000,2775.478
59.4000000000006,5.000,10.000,2781.236
59.5000000000006,5.000,10.000,2786.995
59.6000000000006,5.000,10.000,2792.753
59.7000000000006,5.000,10.000,2798.511
59.8000000000006,5.000,10.000,2804.270
59.9000000000006,5.000,10.000,2810.028
60.0000000000006,5.000,10.000,2815.787
60.1000000000006,5.000,10.000,2821.546
60.2000000000006,5.000,10.000,2827.304
60.3000000000006,5.000,10.000,2833.063
60.4000000000006,5.000,10.000,2838.822
60.5000000000006,5.000,10.000,2844.580
60.6000000000006,5.000,10.000,2850.339
60.7000000000006,5.000,10.000,2856.098
60.8000000000006,5.000,10.000,2861.857
60.9000000000006,5.000,10.000,2867.616
61.0000000000006,5.000,10.000,2873.375
61.1000000000006,5.000,10.000,2879.134
61.2000000000006,5.000,10.000,2884.893
61.3000000000006,5.000,10.000,2890.652
61.4000000000006,5.000,10.000,2896.411
61.5000000000006,5.000,10.000,2902.170
61.6000000000006,5.000,10.000,2907.929
61.7000000000006,5.000,10.000,2913.689
61.8000000000006,5.000,10.000,2919.448
61.9000000000006,5.000,10.000,2925.207
62.0000000000006,5.000,10.000,2930.966
