Time(s),Input(v),Output(v),Output(m)
154.099999999996,2.503,4.958,8.698
154.199999999996,2.493,4.958,8.698
154.299999999996,2.503,4.958,8.698
154.399999999996,2.503,4.958,8.698
154.499999999996,2.503,4.958,8.698
154.599999999996,2.503,4.958,8.697
154.699999999995,2.503,4.957,8.697
154.799999999995,2.503,4.957,8.697
154.899999999995,2.503,4.957,8.697
154.999999999995,2.503,4.957,8.697
155.099999999995,2.503,4.958,8.697
155.199999999995,2.493,4.958,8.698
155.299999999995,2.503,4.958,8.698
155.399999999995,2.503,4.958,8.698
155.499999999995,2.503,4.958,8.698
155.599999999995,2.493,4.958,8.698
155.699999999995,2.493,4.958,8.698
155.799999999995,2.503,4.958,8.698
155.899999999995,2.493,4.958,8.698
155.999999999995,2.503,4.958,8.698
156.099999999995,2.493,4.958,8.697
156.199999999995,2.503,4.957,8.697
156.299999999995,2.503,4.957,8.697
156.399999999995,2.503,4.957,8.697
156.499999999995,2.493,4.957,8.697
156.599999999995,2.503,4.957,8.697
156.699999999995,2.493,4.957,8.696
156.799999999995,2.503,4.957,8.696
156.899999999995,2.503,4.957,8.696
156.999999999995,2.493,4.956,8.696
157.099999999995,2.503,4.956,8.695
157.199999999995,2.503,4.956,8.695
157.299999999995,2.503,4.956,8.695
157.399999999995,2.503,4.956,8.694
157.499999999995,2.493,4.956,8.694
157.599999999995,2.503,4.956,8.694
157.699999999995,2.503,4.955,8.694
157.799999999995,2.503,4.955,8.694
157.899999999995,2.503,4.955,8.693
157.999999999995,2.503,4.955,8.693
158.099999999995,2.503,4.955,8.693
158.199999999995,2.493,4.955,8.693
158.299999999995,2.493,4.955,8.693
158.399999999995,2.503,4.955,8.693
158.499999999995,2.503,4.955,8.693
158.599999999995,2.503,4.955,8.692
158.699999999995,2.503,4.955,8.692
158.799999999995,2.503,4.955,8.692
158.899999999995,2.503,4.955,8.692
158.999999999995,2.493,4.955,8.692
159.099999999995,2.503,4.955,8.692
159.199999999995,2.503,4.954,8.692
159.299999999995,2.503,4.954,8.692
159.399999999995,2.493,4.954,8.692
159.499999999995,2.503,4.954,8.692
159.599999999995,2.503,4.954,8.692
159.699999999995,2.503,4.954,8.692
159.799999999995,2.503,4.954,8.692
159.899999999995,2.503,4.954,8.692
159.999999999995,2.503,4.955,8.692
160.099999999995,2.503,4.955,8.692
160.199999999995,2.493,4.955,8.693
160.299999999995,2.493,4.955,8.693
160.399999999995,2.503,4.955,8.693
160.499999999995,2.493,4.955,8.693
160.599999999995,2.493,4.955,8.692
160.699999999995,2.503,4.955,8.692
160.799999999995,2.503,4.954,8.692
160.899999999995,2.503,4.954,8.692
160.999999999995,2.503,4.954,8.692
161.099999999995,2.503,4.954,8.692
161.199999999995,2.503,4.954,8.692
161.299999999995,2.503,4.954,8.692
161.399999999995,2.503,4.954,8.692
161.499999999995,2.503,4.954,8.692
161.599999999995,2.503,4.954,8.692
161.699999999995,2.493,4.955,8.692
161.799999999995,2.503,4.955,8.692
161.899999999995,2.503,4.955,8.692
161.999999999995,2.503,4.955,8.693
162.099999999995,2.503,4.955,8.693
162.199999999995,2.503,4.955,8.693
162.299999999995,2.493,4.955,8.693
162.399999999995,2.503,4.955,8.694
162.499999999995,2.493,4.955,8.694
162.599999999995,2.503,4.955,8.694
162.699999999995,2.503,4.956,8.694
162.799999999995,2.503,4.956,8.694
162.899999999995,2.503,4.956,8.694
162.999999999995,2.493,4.956,8.695
163.099999999995,2.493,4.956,8.695
163.199999999995,2.503,4.956,8.695
163.299999999995,2.503,4.956,8.695
163.399999999995,2.493,4.956,8.695
163.499999999995,2.503,4.956,8.695
163.599999999995,2.493,4.956,8.695
163.699999999995,2.493,4.956,8.695
163.799999999995,2.503,4.956,8.695
163.899999999995,2.503,4.956,8.694
163.999999999995,2.493,4.956,8.694
164.099999999995,2.503,4.956,8.694
164.199999999995,2.503,4.955,8.694
164.299999999995,2.503,4.955,8.694
164.399999999995,2.503,4.955,8.693
164.499999999995,2.503,4.955,8.693
164.599999999995,2.493,4.955,8.693
164.699999999995,2.503,4.955,8.693
164.799999999995,2.503,4.955,8.693
164.899999999995,2.503,4.955,8.693
164.999999999995,2.503,4.955,8.693
165.099999999995,2.503,4.955,8.693
165.199999999995,2.503,4.955,8.693
165.299999999995,2.503,4.955,8.693
165.399999999995,2.503,4.955,8.693
165.499999999995,2.493,4.955,8.694
165.599999999995,2.503,4.955,8.694
165.699999999995,2.503,4.955,8.694
165.799999999995,2.503,4.956,8.694
165.899999999995,2.493,4.956,8.694
165.999999999995,2.503,4.956,8.694
166.099999999995,2.503,4.956,8.694
166.199999999995,2.503,4.956,8.694
166.299999999995,2.503,4.956,8.695
166.399999999995,2.503,4.956,8.695
166.499999999995,2.503,4.956,8.695
166.599999999995,2.503,4.956,8.696
166.699999999995,2.503,4.957,8.696
166.799999999995,2.493,4.957,8.696
166.899999999995,2.493,4.957,8.697
166.999999999995,2.503,4.957,8.697
167.099999999995,2.503,4.957,8.697
167.199999999995,2.503,4.957,8.697
167.299999999995,2.503,4.958,8.698
167.399999999995,2.503,4.958,8.698
167.499999999995,2.503,4.958,8.698
167.599999999995,2.503,4.958,8.699
167.699999999995,2.503,4.959,8.699
167.799999999995,2.503,4.959,8.700
167.899999999995,2.503,4.959,8.700
167.999999999995,2.493,4.959,8.701
168.099999999995,2.493,4.960,8.701
168.199999999995,2.493,4.960,8.702
168.299999999995,2.503,4.960,8.702
168.399999999995,2.503,4.960,8.702
168.499999999995,2.503,4.960,8.702
168.599999999995,2.493,4.960,8.703
168.699999999995,2.493,4.961,8.703
168.799999999995,2.503,4.961,8.703
168.899999999995,2.503,4.961,8.703
168.999999999995,2.493,4.961,8.703
169.099999999995,2.503,4.961,8.703
169.199999999995,2.503,4.961,8.703
169.299999999995,2.503,4.961,8.703
169.399999999995,2.503,4.961,8.704
169.499999999995,2.503,4.961,8.704
169.599999999995,2.512,4.961,8.704
169.699999999995,2.503,4.962,8.705
169.799999999995,2.503,4.962,8.705
169.899999999995,2.493,4.962,8.706
169.999999999995,2.503,4.962,8.706
170.099999999995,2.503,4.963,8.706
170.199999999995,2.493,4.963,8.707
170.299999999995,2.503,4.963,8.707
170.399999999995,2.503,4.963,8.708
170.499999999995,2.493,4.964,8.708
170.599999999995,2.503,4.964,8.709
170.699999999995,2.503,4.964,8.709
170.799999999995,2.503,4.964,8.709
170.899999999995,2.503,4.965,8.710
170.999999999995,2.493,4.965,8.710
171.099999999995,2.503,4.965,8.711
171.199999999995,2.493,4.965,8.711
171.299999999995,2.503,4.966,8.711
171.399999999995,2.503,4.966,8.712
171.499999999995,2.503,4.966,8.712
171.599999999995,2.493,4.966,8.713
171.699999999995,2.503,4.966,8.713
171.799999999995,2.503,4.966,8.713
171.899999999995,2.503,4.967,8.714
171.999999999995,2.493,4.967,8.714
172.099999999995,2.503,4.967,8.714
172.199999999995,2.503,4.967,8.715
172.299999999994,2.493,4.968,8.715
172.399999999994,2.503,4.968,8.715
172.499999999994,2.503,4.968,8.715
172.599999999994,2.493,4.968,8.716
172.699999999994,2.503,4.968,8.716
172.799999999994,2.503,4.968,8.716
172.899999999994,2.503,4.968,8.717
172.999999999994,2.503,4.969,8.717
173.099999999994,2.493,4.969,8.717
173.199999999994,2.503,4.969,8.717
173.299999999994,2.493,4.969,8.718
173.399999999994,2.493,4.969,8.718
173.499999999994,2.503,4.969,8.718
173.599999999994,2.503,4.969,8.718
173.699999999994,2.493,4.969,8.718
173.799999999994,2.503,4.969,8.718
173.899999999994,2.493,4.969,8.718
173.999999999994,2.503,4.969,8.718
174.099999999994,2.493,4.969,8.718
174.199999999994,2.493,4.969,8.718
174.299999999994,2.503,4.969,8.718
174.399999999994,2.493,4.969,8.717
174.499999999994,2.493,4.969,8.717
174.599999999994,2.493,4.968,8.717
174.699999999994,2.503,4.968,8.716
174.799999999994,2.493,4.968,8.715
174.899999999994,2.493,4.967,8.715
174.999999999994,2.503,4.967,8.714
175.099999999994,2.503,4.967,8.713
175.199999999994,2.493,4.966,8.713
175.299999999994,2.503,4.966,8.712
175.399999999994,2.493,4.965,8.711
175.499999999994,2.493,4.965,8.710
175.599999999994,2.503,4.964,8.709
175.699999999994,2.503,4.964,8.708
175.799999999994,2.503,4.963,8.707
175.899999999994,2.493,4.963,8.707
175.999999999994,2.503,4.962,8.706
176.099999999994,2.503,4.962,8.705
176.199999999994,2.493,4.961,8.704
176.299999999994,2.503,4.961,8.703
176.399999999994,2.503,4.960,8.702
176.499999999994,2.503,4.960,8.701
176.599999999994,2.493,4.959,8.700
176.699999999994,2.503,4.959,8.699
176.799999999994,2.503,4.958,8.698
176.899999999994,2.503,4.958,8.698
176.999999999994,2.493,4.957,8.697
177.099999999994,2.503,4.957,8.696
177.199999999994,2.503,4.956,8.695
177.299999999994,2.512,4.956,8.694
177.399999999994,2.503,4.955,8.694
177.499999999994,2.503,4.955,8.693
177.599999999994,2.493,4.955,8.693
177.699999999994,2.503,4.954,8.692
177.799999999994,2.503,4.954,8.692
177.899999999994,2.503,4.954,8.691
177.999999999994,2.493,4.954,8.691
178.099999999994,2.493,4.953,8.690
178.199999999994,2.493,4.953,8.689
178.299999999994,2.503,4.952,8.688
178.399999999994,2.503,4.952,8.688
178.499999999994,2.503,4.952,8.687
178.599999999994,2.503,4.951,8.686
178.699999999994,2.503,4.951,8.686
178.799999999994,2.503,4.950,8.685
178.899999999994,2.503,4.950,8.685
178.999999999994,2.503,4.950,8.684
179.099999999994,2.503,4.950,8.684
179.199999999994,2.503,4.949,8.683
179.299999999994,2.503,4.949,8.683
179.399999999994,2.503,4.949,8.683
179.499999999994,2.503,4.949,8.682
179.599999999994,2.503,4.949,8.682
179.699999999994,2.503,4.949,8.682
179.799999999994,2.493,4.949,8.682
179.899999999994,2.503,4.949,8.682
179.999999999994,2.503,4.948,8.681
180.099999999994,2.503,4.948,8.681
180.199999999994,2.503,4.948,8.681
180.299999999994,2.503,4.948,8.681
180.399999999994,2.503,4.948,8.681
180.499999999994,2.503,4.948,8.681
180.599999999994,2.493,4.948,8.681
180.699999999994,2.503,4.948,8.681
180.799999999994,2.503,4.948,8.681
180.899999999994,2.503,4.948,8.681
180.999999999994,2.503,4.948,8.681
181.099999999994,2.503,4.948,8.682
181.199999999994,2.503,4.949,8.682
181.299999999994,2.503,4.949,8.682
181.399999999994,2.503,4.949,8.682
181.499999999994,2.503,4.949,8.682
181.599999999994,2.503,4.949,8.683
181.699999999994,2.503,4.949,8.683
181.799999999994,2.493,4.950,8.684
181.899999999994,2.493,4.950,8.684
181.999999999994,2.503,4.950,8.684
182.099999999994,2.503,4.950,8.684
182.199999999994,2.493,4.950,8.685
182.299999999994,2.503,4.950,8.685
182.399999999994,2.503,4.950,8.685
182.499999999994,2.503,4.951,8.685
182.599999999994,2.493,4.951,8.685
182.699999999994,2.503,4.951,8.686
182.799999999994,2.503,4.951,8.686
182.899999999994,2.503,4.951,8.686
182.999999999994,2.503,4.951,8.686
183.099999999994,2.503,4.951,8.687
183.199999999994,2.503,4.952,8.687
183.299999999994,2.503,4.952,8.687
183.399999999994,2.503,4.952,8.688
183.499999999994,2.503,4.952,8.688
183.599999999994,2.503,4.953,8.689
183.699999999994,2.503,4.953,8.689
183.799999999994,2.503,4.953,8.690
183.899999999994,2.503,4.954,8.691
183.999999999994,2.503,4.954,8.691
184.099999999994,2.503,4.954,8.692
184.199999999994,2.493,4.955,8.693
184.299999999994,2.493,4.955,8.693
184.399999999994,2.503,4.955,8.694
184.499999999994,2.503,4.956,8.694
184.599999999994,2.503,4.956,8.695
184.699999999994,2.503,4.956,8.696
184.799999999994,2.493,4.957,8.696
184.899999999994,2.493,4.957,8.697
184.999999999994,2.503,4.957,8.697
185.099999999994,2.493,4.958,8.698
185.199999999994,2.503,4.958,8.698
185.299999999994,2.503,4.958,8.698
185.399999999994,2.493,4.958,8.699
185.499999999994,2.503,4.958,8.699
185.599999999994,2.493,4.959,8.699
185.699999999994,2.493,4.959,8.699
185.799999999994,2.503,4.959,8.700
185.899999999994,2.503,4.959,8.700
185.999999999994,2.503,4.959,8.700
186.099999999994,2.493,4.959,8.700
186.199999999994,2.503,4.959,8.700
186.299999999994,2.503,4.959,8.700
186.399999999994,2.503,4.959,8.700
186.499999999994,2.503,4.959,8.701
186.599999999994,2.493,4.959,8.701
186.699999999994,2.503,4.960,8.701
186.799999999994,2.503,4.960,8.701
186.899999999994,2.503,4.960,8.701
186.999999999994,2.503,4.960,8.702
187.099999999994,2.503,4.960,8.702
187.199999999994,2.503,4.960,8.702
187.299999999994,2.493,4.961,8.703
187.399999999994,2.503,4.961,8.703
187.499999999994,2.493,4.961,8.703
187.599999999994,2.503,4.961,8.703
187.699999999994,2.503,4.961,8.704
187.799999999994,2.503,4.961,8.704
187.899999999994,2.503,4.961,8.704
187.999999999994,2.493,4.962,8.704
188.099999999994,2.493,4.962,8.705
188.199999999994,2.493,4.962,8.705
188.299999999994,2.503,4.962,8.705
188.399999999994,2.503,4.962,8.705
188.499999999994,2.493,4.962,8.705
188.599999999994,2.503,4.962,8.705
188.699999999994,2.493,4.962,8.705
188.799999999994,2.493,4.962,8.705
188.899999999994,2.493,4.961,8.704
188.999999999994,2.503,4.961,8.704
189.099999999994,2.503,4.961,8.704
189.199999999994,2.503,4.961,8.703
189.299999999994,2.493,4.961,8.703
189.399999999994,2.493,4.961,8.703
189.499999999994,2.503,4.960,8.702
189.599999999994,2.493,4.960,8.702
189.699999999994,2.493,4.960,8.701
189.799999999994,2.503,4.959,8.700
189.899999999993,2.493,4.959,8.700
189.999999999993,2.503,4.958,8.699
190.099999999993,2.493,4.958,8.698
190.199999999993,2.503,4.958,8.698
190.299999999993,2.503,4.957,8.697
190.399999999993,2.493,4.957,8.696
190.499999999993,2.503,4.956,8.695
190.599999999993,2.503,4.956,8.694
190.699999999993,2.503,4.955,8.694
190.799999999993,2.503,4.955,8.693
190.899999999993,2.503,4.955,8.692
190.999999999993,2.503,4.954,8.692
191.099999999993,2.503,4.954,8.691
191.199999999993,2.493,4.954,8.691
191.299999999993,2.503,4.953,8.690
191.399999999993,2.503,4.953,8.689
191.499999999993,2.503,4.953,8.689
191.599999999993,2.503,4.952,8.688
191.699999999993,2.503,4.952,8.688
191.799999999993,2.503,4.952,8.688
191.899999999993,2.493,4.952,8.687
191.999999999993,2.503,4.952,8.687
192.099999999993,2.503,4.951,8.686
192.199999999993,2.493,4.951,8.686
192.299999999993,2.493,4.951,8.686
192.399999999993,2.503,4.950,8.685
192.499999999993,2.503,4.950,8.684
192.599999999993,2.493,4.950,8.684
192.699999999993,2.503,4.950,8.683
192.799999999993,2.503,4.949,8.683
192.899999999993,2.503,4.949,8.682
192.999999999993,2.503,4.949,8.682
193.099999999993,2.503,4.948,8.681
193.199999999993,2.503,4.948,8.681
193.299999999993,2.503,4.948,8.681
193.399999999993,2.503,4.948,8.680
193.499999999993,2.503,4.948,8.680
193.599999999993,2.503,4.948,8.680
193.699999999993,2.493,4.947,8.680
193.799999999993,2.503,4.947,8.679
193.899999999993,2.493,4.947,8.679
193.999999999993,2.503,4.947,8.679
194.099999999993,2.503,4.947,8.679
194.199999999993,2.503,4.947,8.678
194.299999999993,2.503,4.947,8.678
194.399999999993,2.503,4.946,8.678
194.499999999993,2.503,4.946,8.678
194.599999999993,2.503,4.946,8.678
194.699999999993,2.503,4.946,8.678
194.799999999993,2.493,4.946,8.678
194.899999999993,2.503,4.946,8.678
194.999999999993,2.503,4.946,8.678
195.099999999993,2.503,4.946,8.677
195.199999999993,2.503,4.946,8.678
195.299999999993,2.503,4.946,8.678
195.399999999993,2.503,4.946,8.678
195.499999999993,2.503,4.946,8.678
195.599999999993,2.503,4.946,8.678
195.699999999993,2.493,4.947,8.678
195.799999999993,2.503,4.947,8.678
195.899999999993,2.503,4.947,8.679
195.999999999993,2.503,4.947,8.679
196.099999999993,2.493,4.947,8.679
196.199999999993,2.503,4.947,8.679
196.299999999993,2.503,4.947,8.679
196.399999999993,2.493,4.947,8.679
196.499999999993,2.503,4.947,8.680
196.599999999993,2.503,4.947,8.680
196.699999999993,2.503,4.948,8.680
196.799999999993,2.503,4.948,8.680
196.899999999993,2.493,4.948,8.680
196.999999999993,2.503,4.948,8.680
197.099999999993,2.503,4.948,8.681
197.199999999993,2.503,4.948,8.681
197.299999999993,2.503,4.948,8.681
197.399999999993,2.493,4.948,8.681
197.499999999993,2.503,4.948,8.682
197.599999999993,2.493,4.949,8.682
197.699999999993,2.503,4.949,8.682
197.799999999993,2.493,4.949,8.682
197.899999999993,2.493,4.949,8.682
197.999999999993,2.493,4.949,8.682
198.099999999993,2.503,4.949,8.682
198.199999999993,2.503,4.948,8.681
198.299999999993,2.503,4.948,8.681
198.399999999993,2.493,4.948,8.681
198.499999999993,2.493,4.948,8.681
198.599999999993,2.493,4.948,8.681
198.699999999993,2.503,4.948,8.680
198.799999999993,2.493,4.947,8.680
198.899999999993,2.493,4.947,8.679
198.999999999993,2.503,4.947,8.679
199.099999999993,2.493,4.946,8.678
199.199999999993,2.493,4.946,8.677
199.299999999993,2.503,4.946,8.676
199.399999999993,2.503,4.945,8.676
199.499999999993,2.503,4.945,8.675
199.599999999993,2.503,4.944,8.674
199.699999999993,2.503,4.944,8.673
199.799999999993,2.493,4.944,8.673
199.899999999993,2.503,4.943,8.672
199.999999999993,2.493,4.943,8.671
200.099999999993,2.503,4.942,8.671
200.199999999993,2.503,4.942,8.670
200.299999999993,2.503,4.941,8.669
200.399999999993,2.503,4.941,8.669
200.499999999993,2.503,4.941,8.668
200.599999999993,2.503,4.940,8.668
200.699999999993,2.503,4.940,8.667
200.799999999993,2.503,4.940,8.667
200.899999999993,2.493,4.940,8.666
200.999999999993,2.493,4.939,8.666
201.099999999993,2.503,4.939,8.665
201.199999999993,2.503,4.939,8.664
201.299999999993,2.503,4.938,8.664
201.399999999993,2.493,4.938,8.663
201.499999999993,2.493,4.938,8.663
201.599999999993,2.493,4.937,8.662
201.699999999993,2.493,4.937,8.661
201.799999999993,2.493,4.936,8.660
201.899999999993,2.503,4.936,8.659
201.999999999993,2.493,4.935,8.658
202.099999999993,2.503,4.934,8.657
202.199999999993,2.503,4.934,8.656
202.299999999993,2.503,4.933,8.655
202.399999999993,2.503,4.933,8.654
202.499999999993,2.503,4.932,8.653
202.599999999993,2.503,4.932,8.652
202.699999999993,2.503,4.931,8.651
202.799999999993,2.503,4.931,8.650
202.899999999993,2.503,4.930,8.650
202.999999999993,2.503,4.930,8.649
203.099999999993,2.503,4.930,8.648
203.199999999993,2.503,4.929,8.648
203.299999999993,2.493,4.929,8.647
203.399999999993,2.503,4.928,8.646
203.499999999993,2.503,4.928,8.646
203.599999999993,2.493,4.928,8.645
203.699999999993,2.503,4.927,8.645
203.799999999993,2.503,4.927,8.644
203.899999999993,2.503,4.927,8.643
203.999999999993,2.503,4.926,8.643
204.099999999993,2.503,4.926,8.642
204.199999999993,2.493,4.926,8.642
204.299999999993,2.503,4.926,8.641
204.399999999993,2.503,4.925,8.641
204.499999999993,2.503,4.925,8.640
204.599999999993,2.493,4.925,8.640
204.699999999993,2.493,4.924,8.639
204.799999999993,2.493,4.924,8.639
204.899999999993,2.503,4.924,8.638
204.999999999993,2.503,4.923,8.637
205.099999999993,2.503,4.923,8.636
205.199999999993,2.503,4.922,8.636
205.299999999993,2.493,4.922,8.635
205.399999999993,2.503,4.922,8.635
205.499999999993,2.503,4.921,8.634
205.599999999993,2.503,4.921,8.633
205.699999999993,2.503,4.921,8.633
205.799999999993,2.503,4.920,8.632
205.899999999993,2.503,4.920,8.632
205.999999999993,2.503,4.920,8.631
206.099999999993,2.503,4.920,8.631
206.199999999993,2.493,4.919,8.631
206.299999999993,2.503,4.919,8.630
206.399999999993,2.503,4.919,8.630
206.499999999993,2.493,4.919,8.629
206.599999999993,2.493,4.918,8.629
206.699999999993,2.493,4.918,8.628
206.799999999993,2.503,4.918,8.628
206.899999999993,2.493,4.917,8.627
206.999999999993,2.503,4.917,8.626
207.099999999993,2.503,4.917,8.625
207.199999999993,2.503,4.916,8.625
207.299999999993,2.503,4.916,8.624
207.399999999993,2.503,4.915,8.624
207.499999999992,2.503,4.915,8.623
207.599999999992,2.493,4.915,8.623
207.699999999992,2.503,4.915,8.622
207.799999999992,2.493,4.914,8.621
207.899999999992,2.503,4.914,8.621
207.999999999992,2.503,4.913,8.620
208.099999999992,2.503,4.913,8.619
208.199999999992,2.503,4.913,8.619
208.299999999992,2.503,4.913,8.618
208.399999999992,2.503,4.912,8.618
208.499999999992,2.503,4.912,8.618
208.599999999992,2.503,4.912,8.617
208.699999999992,2.503,4.912,8.617
208.799999999992,2.503,4.912,8.617
208.899999999992,2.493,4.911,8.617
208.999999999992,2.493,4.911,8.616
209.099999999992,2.503,4.911,8.616
209.199999999992,2.503,4.911,8.615
209.299999999992,2.503,4.911,8.615
209.399999999992,2.503,4.910,8.615
209.499999999992,2.503,4.910,8.614
209.599999999992,2.503,4.910,8.614
209.699999999992,2.503,4.910,8.614
209.799999999992,2.503,4.910,8.614
209.899999999992,2.503,4.910,8.614
209.999999999992,2.503,4.910,8.614
210.099999999992,2.503,4.910,8.614
210.199999999992,2.503,4.910,8.614
210.299999999992,2.503,4.910,8.614
210.399999999992,2.503,4.910,8.614
210.499999999992,2.503,4.910,8.614
210.599999999992,2.493,4.910,8.615
210.699999999992,2.503,4.910,8.615
210.799999999992,2.503,4.910,8.615
210.899999999992,2.493,4.911,8.615
210.999999999992,2.503,4.911,8.615
211.099999999992,2.493,4.911,8.615
211.199999999992,2.503,4.911,8.615
211.299999999992,2.503,4.911,8.615
211.399999999992,2.493,4.911,8.615
211.499999999992,2.503,4.911,8.615
211.599999999992,2.493,4.911,8.615
211.699999999992,2.503,4.911,8.615
211.799999999992,2.503,4.911,8.615
211.899999999992,2.503,4.910,8.615
211.999999999992,2.503,4.911,8.615
212.099999999992,2.503,4.911,8.615
212.199999999992,2.503,4.911,8.615
212.299999999992,2.503,4.911,8.615
212.399999999992,2.503,4.911,8.615
212.499999999992,2.503,4.911,8.616
212.599999999992,2.503,4.911,8.616
212.699999999992,2.503,4.911,8.616
212.799999999992,2.503,4.911,8.617
212.899999999992,2.503,4.912,8.617
212.999999999992,2.503,4.912,8.617
213.099999999992,2.493,4.912,8.618
213.199999999992,2.503,4.912,8.618
213.299999999992,2.503,4.913,8.619
213.399999999992,2.503,4.913,8.619
213.499999999992,2.503,4.913,8.619
213.599999999992,2.503,4.913,8.620
213.699999999992,2.503,4.914,8.620
213.799999999992,2.503,4.914,8.621
213.899999999992,2.503,4.914,8.622
213.999999999992,2.503,4.915,8.622
214.099999999992,2.503,4.915,8.623
214.199999999992,2.493,4.916,8.624
214.299999999992,2.503,4.916,8.624
214.399999999992,2.503,4.916,8.625
214.499999999992,2.493,4.917,8.626
214.599999999992,2.493,4.917,8.626
214.699999999992,2.503,4.917,8.627
214.799999999992,2.503,4.918,8.627
214.899999999992,2.503,4.918,8.628
214.999999999992,2.493,4.918,8.628
215.099999999992,2.493,4.918,8.629
215.199999999992,2.503,4.919,8.629
215.299999999992,2.503,4.919,8.630
215.399999999992,2.503,4.919,8.630
215.499999999992,2.503,4.919,8.630
215.599999999992,2.493,4.920,8.631
215.699999999992,2.503,4.920,8.631
215.799999999992,2.493,4.920,8.632
215.899999999992,2.503,4.920,8.632
215.999999999992,2.493,4.920,8.632
216.099999999992,2.503,4.920,8.632
216.199999999992,2.503,4.921,8.633
216.299999999992,2.493,4.921,8.633
216.399999999992,2.503,4.921,8.633
216.499999999992,2.493,4.921,8.633
216.599999999992,2.503,4.921,8.633
216.699999999992,2.503,4.921,8.633
216.799999999992,2.493,4.921,8.634
216.899999999992,2.493,4.921,8.634
216.999999999992,2.503,4.921,8.633
217.099999999992,2.493,4.921,8.633
217.199999999992,2.503,4.921,8.633
217.299999999992,2.493,4.921,8.633
217.399999999992,2.503,4.921,8.633
217.499999999992,2.503,4.921,8.633
217.599999999992,2.503,4.921,8.632
217.699999999992,2.503,4.920,8.632
217.799999999992,2.503,4.920,8.632
217.899999999992,2.503,4.920,8.632
217.999999999992,2.493,4.920,8.632
218.099999999992,2.503,4.920,8.632
218.199999999992,2.493,4.920,8.632
218.299999999992,2.503,4.920,8.632
218.399999999992,2.503,4.920,8.632
218.499999999992,2.493,4.920,8.632
218.599999999992,2.503,4.920,8.631
218.699999999992,2.503,4.920,8.631
218.799999999992,2.503,4.920,8.631
218.899999999992,2.503,4.920,8.631
218.999999999992,2.503,4.920,8.631
219.099999999992,2.503,4.920,8.631
219.199999999992,2.503,4.920,8.631
219.299999999992,2.503,4.920,8.631
219.399999999992,2.503,4.920,8.631
219.499999999992,2.503,4.920,8.632
219.599999999992,2.503,4.920,8.632
219.699999999992,2.503,4.920,8.632
219.799999999992,2.503,4.920,8.632
219.899999999992,2.503,4.921,8.633
219.999999999992,2.493,4.921,8.633
220.099999999992,2.493,4.921,8.633
220.199999999992,2.503,4.921,8.634
220.299999999992,2.503,4.921,8.634
220.399999999992,2.503,4.921,8.634
220.499999999992,2.493,4.922,8.634
220.599999999992,2.503,4.922,8.634
220.699999999992,2.503,4.922,8.635
220.799999999992,2.503,4.922,8.635
220.899999999992,2.493,4.922,8.635
220.999999999992,2.503,4.922,8.635
221.099999999992,2.503,4.922,8.635
221.199999999992,2.503,4.922,8.636
221.299999999992,2.493,4.922,8.636
221.399999999992,2.493,4.923,8.636
221.499999999992,2.493,4.923,8.636
221.599999999992,2.493,4.923,8.636
221.699999999992,2.503,4.922,8.636
221.799999999992,2.493,4.922,8.636
221.899999999992,2.503,4.922,8.635
221.999999999992,2.503,4.922,8.635
222.099999999992,2.503,4.922,8.635
222.199999999992,2.503,4.922,8.635
222.299999999992,2.503,4.922,8.635
222.399999999992,2.503,4.922,8.635
222.499999999992,2.503,4.922,8.635
222.599999999992,2.503,4.922,8.635
222.699999999992,2.503,4.922,8.635
222.799999999992,2.503,4.922,8.635
222.899999999992,2.503,4.922,8.635
222.999999999992,2.503,4.922,8.635
223.099999999992,2.493,4.922,8.635
223.199999999992,2.493,4.922,8.635
223.299999999992,2.503,4.922,8.635
223.399999999992,2.493,4.922,8.636
223.499999999992,2.503,4.922,8.635
223.599999999992,2.503,4.922,8.635
223.699999999992,2.493,4.922,8.635
223.799999999992,2.493,4.922,8.635
223.899999999992,2.503,4.922,8.635
223.999999999992,2.512,4.922,8.635
224.099999999992,2.503,4.922,8.635
224.199999999992,2.493,4.922,8.635
224.299999999992,2.503,4.922,8.635
224.399999999992,2.493,4.922,8.635
224.499999999992,2.493,4.922,8.635
224.599999999992,2.503,4.922,8.634
224.699999999992,2.503,4.921,8.634
224.799999999992,2.503,4.921,8.634
224.899999999992,2.503,4.921,8.634
224.999999999992,2.493,4.921,8.634
225.099999999991,2.503,4.921,8.634
225.199999999991,2.503,4.921,8.633
225.299999999991,2.503,4.921,8.633
225.399999999991,2.503,4.921,8.633
225.499999999991,2.503,4.921,8.633
225.599999999991,2.493,4.921,8.633
225.699999999991,2.493,4.921,8.633
225.799999999991,2.503,4.921,8.633
225.899999999991,2.503,4.921,8.633
225.999999999991,2.503,4.921,8.633
226.099999999991,2.503,4.921,8.632
226.199999999991,2.503,4.920,8.632
226.299999999991,2.512,4.920,8.632
226.399999999991,2.503,4.921,8.633
226.499999999991,2.503,4.921,8.633
226.599999999991,2.493,4.921,8.633
226.699999999991,2.503,4.921,8.633
226.799999999991,2.493,4.921,8.634
226.899999999991,2.503,4.921,8.634
226.999999999991,2.493,4.921,8.634
227.099999999991,2.493,4.921,8.634
227.199999999991,2.503,4.921,8.634
227.299999999991,2.503,4.921,8.634
227.399999999991,2.503,4.921,8.634
227.499999999991,2.503,4.921,8.634
